gene	Kinetic_class	hpi	Time	cell_line	group	mean	sd	varcoeff	cluster
UL54	E	12h	12	PC_12	PC_12_12h	0.000512218545720475			cluster_2
UL54	E	1h	1	PC_12	PC_12_1h	0.0201005025110662			cluster_2
UL54	E	2.5h	2.5	PC_12	PC_12_2.5h	0.0183875530404211			cluster_2
UL54	E	2h	2	PC_12	PC_12_2h	0.015978695078142			cluster_2
UL54	E	4h	4	PC_12	PC_12_4h	0.0036125536276629			cluster_2
UL54	E	6h	6	PC_12	PC_12_6h	0.00258104480554485			cluster_2
UL54	E	8h	8	PC_12	PC_12_8h	0.00187049568191084			cluster_2
UL54	E	12h	12	PK_15	PK_15_12h	0.0001450489937968			cluster_2
UL54	E	1h	1	PK_15	PK_15_1h	0			cluster_2
UL54	E	2h	2	PK_15	PK_15_2h	0.0164168451109054			cluster_2
UL54	E	4h	4	PK_15	PK_15_4h	0.00354584268114869			cluster_2
UL54	E	6h	6	PK_15	PK_15_6h	0.00167683764878626			cluster_2
UL54	E	8h	8	PK_15	PK_15_8h	0.00107318251839114			cluster_2
UL53	L	12h	12	C6	C6_12h	0.000443759631088473			cluster_3
UL53	L	1h	1	C6	C6_1h	0			cluster_3
UL53	L	2h	2	C6	C6_2h	0			cluster_3
UL53	L	4h	4	C6	C6_4h	0			cluster_3
UL53	L	6h	6	C6	C6_6h	0.00119658119845313			cluster_3
UL53	L	8h	8	C6	C6_8h	0.000169539417497396			cluster_3
UL53	L	1h	1	NRK	NRK_1h	0			cluster_3
UL53	L	2h	2	NRK	NRK_2h	0			cluster_3
UL53	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_3
UL53	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_3
UL53	L	12h	12	PC_12	PC_12_12h	0.000128054636430119			cluster_3
UL53	L	1h	1	PC_12	PC_12_1h	0			cluster_3
UL53	L	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_3
UL53	L	2h	2	PC_12	PC_12_2h	0			cluster_3
UL53	L	4h	4	PC_12	PC_12_4h	0.000225784602572406			cluster_3
UL53	L	6h	6	PC_12	PC_12_6h	0.000361346271497912			cluster_3
UL53	L	8h	8	PC_12	PC_12_8h	0.000440116631240375			cluster_3
UL53	L	12h	12	PK_15	PK_15_12h	0.00025464156776417			cluster_3
UL53	L	1h	1	PK_15	PK_15_1h	0			cluster_3
UL53	L	2h	2	PK_15	PK_15_2h	0.000713775874730054			cluster_3
UL53	L	4h	4	PK_15	PK_15_4h	0.000506548956232431			cluster_3
UL53	L	6h	6	PK_15	PK_15_6h	0.000604761118871175			cluster_3
UL53	L	8h	8	PK_15	PK_15_8h	0.000639645209454668			cluster_3
UL52	E	12h	12	C6	C6_12h	0.00014791987585444			cluster_4
UL52	E	1h	1	C6	C6_1h	0			cluster_4
UL52	E	2h	2	C6	C6_2h	0.00261096605744676			cluster_4
UL52	E	4h	4	C6	C6_4h	0			cluster_4
UL52	E	6h	6	C6	C6_6h	0.000170940171490741			cluster_4
UL52	E	8h	8	C6	C6_8h	5.65131391657985e-05			cluster_4
UL52	E	1h	1	NRK	NRK_1h	0			cluster_4
UL52	E	2h	2	NRK	NRK_2h	0			cluster_4
UL52	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_4
UL52	E	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_4
UL52	E	12h	12	PC_12	PC_12_12h	5.33560983822654e-05			cluster_4
UL52	E	1h	1	PC_12	PC_12_1h	0			cluster_4
UL52	E	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_4
UL52	E	2h	2	PC_12	PC_12_2h	0			cluster_4
UL52	E	4h	4	PC_12	PC_12_4h	0			cluster_4
UL52	E	6h	6	PC_12	PC_12_6h	0.000103241792686655			cluster_4
UL52	E	8h	8	PC_12	PC_12_8h	0.000275072894955613			cluster_4
UL52	E	12h	12	PK_15	PK_15_12h	0			cluster_4
UL52	E	1h	1	PK_15	PK_15_1h	0.0217391304342977			cluster_4
UL52	E	2h	2	PK_15	PK_15_2h	0.000713775874730054			cluster_4
UL52	E	4h	4	PK_15	PK_15_4h	0.000217092409559239			cluster_4
UL52	E	6h	6	PK_15	PK_15_6h	4.12337118368852e-05			cluster_4
UL52	E	8h	8	PK_15	PK_15_8h	7.81788595995241e-05			cluster_4
UL51	L	12h	12	C6	C6_12h	0.00468412942790839			cluster_4
UL51	L	1h	1	C6	C6_1h	0			cluster_4
UL51	L	2h	2	C6	C6_2h	0.00783289817234027			cluster_4
UL51	L	4h	4	C6	C6_4h	0.00895522388107181			cluster_4
UL51	L	6h	6	C6	C6_6h	0			cluster_4
UL51	L	8h	8	C6	C6_8h	0			cluster_4
UL51	L	1h	1	NRK	NRK_1h	0			cluster_4
UL51	L	2h	2	NRK	NRK_2h	0.00578034682127385			cluster_4
UL51	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_4
UL51	L	1.5h	1.5	PC_12	PC_12_1.5h	0.0085836909867831			cluster_4
UL51	L	12h	12	PC_12	PC_12_12h	0.0025610927332926			cluster_4
UL51	L	1h	1	PC_12	PC_12_1h	0.0100502512555331			cluster_4
UL51	L	2.5h	2.5	PC_12	PC_12_2.5h	0.00282885431391093			cluster_4
UL51	L	2h	2	PC_12	PC_12_2h	0.00932090545859014			cluster_4
UL51	L	4h	4	PC_12	PC_12_4h	0.0110634454743148			cluster_4
UL51	L	6h	6	PC_12	PC_12_6h	0			cluster_4
UL51	L	8h	8	PC_12	PC_12_8h	0			cluster_4
UL51	L	12h	12	PK_15	PK_15_12h	0.00101211965055004			cluster_4
UL51	L	1h	1	PK_15	PK_15_1h	0.0217391304342977			cluster_4
UL51	L	2h	2	PK_15	PK_15_2h	0.00428265524640887			cluster_4
UL51	L	4h	4	PK_15	PK_15_4h	0			cluster_4
UL51	L	6h	6	PK_15	PK_15_6h	0.00772444884261094			cluster_4
UL51	L	8h	8	PK_15	PK_15_8h	0.00471205304984253			cluster_4
UL50	L	12h	12	C6	C6_12h	0.00372265023221066			cluster_4
UL50	L	1h	1	C6	C6_1h	0.0228571428567402			cluster_4
UL50	L	2h	2	C6	C6_2h	0.0313315926893611			cluster_4
UL50	L	4h	4	C6	C6_4h	0.0109452736317899			cluster_4
UL50	L	6h	6	C6	C6_6h	0			cluster_4
UL50	L	8h	8	C6	C6_8h	0			cluster_4
UL50	L	1h	1	NRK	NRK_1h	0.0526315789473684			cluster_4
UL50	L	2h	2	NRK	NRK_2h	0.0346820809240708			cluster_4
UL50	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_4
UL50	L	1.5h	1.5	PC_12	PC_12_1.5h	0.0386266094434338			cluster_4
UL50	L	12h	12	PC_12	PC_12_12h	0.00161135417677269			cluster_4
UL50	L	1h	1	PC_12	PC_12_1h	0.025125628141089			cluster_4
UL50	L	2.5h	2.5	PC_12	PC_12_2.5h	0.0268741159821539			cluster_4
UL50	L	2h	2	PC_12	PC_12_2h	0.0213049267642026			cluster_4
UL50	L	4h	4	PC_12	PC_12_4h	0			cluster_4
UL50	L	6h	6	PC_12	PC_12_6h	0.00738178814707356			cluster_4
UL50	L	8h	8	PC_12	PC_12_8h	0			cluster_4
UL50	L	12h	12	PK_15	PK_15_12h	0.00098310985122725			cluster_4
UL50	L	1h	1	PK_15	PK_15_1h	0.0217391304342977			cluster_4
UL50	L	2h	2	PK_15	PK_15_2h	0			cluster_4
UL50	L	4h	4	PK_15	PK_15_4h	0			cluster_4
UL50	L	6h	6	PK_15	PK_15_6h	0.00468689867423415			cluster_4
UL50	L	8h	8	PK_15	PK_15_8h	0.00327640491011372			cluster_4
UL49.5	L	12h	12	C6	C6_12h	0.0216825885969303			cluster_5
UL49.5	L	1h	1	C6	C6_1h	0.0457142857134804			cluster_5
UL49.5	L	2h	2	C6	C6_2h	0			cluster_5
UL49.5	L	4h	4	C6	C6_4h	0.0179104477640372			cluster_5
UL49.5	L	6h	6	C6	C6_6h	0.0254700854688742			cluster_5
UL49.5	L	8h	8	C6	C6_8h	0.0240745973458975			cluster_5
UL49.5	L	1h	1	NRK	NRK_1h	0.0350877192982456			cluster_5
UL49.5	L	2h	2	NRK	NRK_2h	0.034682080925857			cluster_5
UL49.5	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_5
UL49.5	L	1.5h	1.5	PC_12	PC_12_1.5h	0.0515021459245785			cluster_5
UL49.5	L	12h	12	PC_12	PC_12_12h	0.016380322270582			cluster_5
UL49.5	L	1h	1	PC_12	PC_12_1h	0.0502512562821781			cluster_5
UL49.5	L	2.5h	2.5	PC_12	PC_12_2.5h	0.0523338048092632			cluster_5
UL49.5	L	2h	2	PC_12	PC_12_2h	0.0519307589869954			cluster_5
UL49.5	L	4h	4	PC_12	PC_12_4h	0.02777150598145			cluster_5
UL49.5	L	6h	6	PC_12	PC_12_6h	0.0267396242012499			cluster_5
UL49.5	L	8h	8	PC_12	PC_12_8h	0.0211806128616583			cluster_5
UL49.5	L	12h	12	PK_15	PK_15_12h	0.0171447911293231			cluster_5
UL49.5	L	1h	1	PK_15	PK_15_1h	0.0652173913028932			cluster_5
UL49.5	L	2h	2	PK_15	PK_15_2h	0.0499643112035035			cluster_5
UL49.5	L	4h	4	PK_15	PK_15_4h	0.0421159273439701			cluster_5
UL49.5	L	6h	6	PK_15	PK_15_6h	0.0177854747370328			cluster_5
UL49.5	L	8h	8	PK_15	PK_15_8h	0			cluster_5
UL49	L	12h	12	C6	C6_12h	0.0109090909055145			cluster_1
UL49	L	1h	1	C6	C6_1h	0.00571428571325791			cluster_1
UL49	L	2h	2	C6	C6_2h	0.010443864229787			cluster_1
UL49	L	4h	4	C6	C6_4h	0.00696517412846016			cluster_1
UL49	L	6h	6	C6	C6_6h	0.00769230769131667			cluster_1
UL49	L	8h	8	C6	C6_8h	0.00774230008321934			cluster_1
UL49	L	1h	1	NRK	NRK_1h	0			cluster_1
UL49	L	2h	2	NRK	NRK_2h	0.0173410404620354			cluster_1
UL49	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_1
UL49	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_1
UL49	L	12h	12	PC_12	PC_12_12h	0.00844093479784401			cluster_1
UL49	L	1h	1	PC_12	PC_12_1h	0			cluster_1
UL49	L	2.5h	2.5	PC_12	PC_12_2.5h	0.0169731258834656			cluster_1
UL49	L	2h	2	PC_12	PC_12_2h	0.00932090546058615			cluster_1
UL49	L	4h	4	PC_12	PC_12_4h	0.00767667645597208			cluster_1
UL49	L	6h	6	PC_12	PC_12_6h	0.00774313442244531			cluster_1
UL49	L	8h	8	PC_12	PC_12_8h	0.00979259503735152			cluster_1
UL49	L	12h	12	PK_15	PK_15_12h	0.0101566529140612			cluster_1
UL49	L	1h	1	PK_15	PK_15_1h	0			cluster_1
UL49	L	2h	2	PK_15	PK_15_2h	0.00713775874335764			cluster_1
UL49	L	4h	4	PK_15	PK_15_4h	0.010999348723668			cluster_1
UL49	L	6h	6	PK_15	PK_15_6h	0.00815053053670503			cluster_1
UL49	L	8h	8	PK_15	PK_15_8h	0.0103906810801963			cluster_1
UL48	L	12h	12	C6	C6_12h	0.00276117103298779			cluster_1
UL48	L	1h	1	C6	C6_1h	0.00285714285662896			cluster_1
UL48	L	2h	2	C6	C6_2h	0			cluster_1
UL48	L	4h	4	C6	C6_4h	0.000995024876305823			cluster_1
UL48	L	6h	6	C6	C6_6h	0.00153846153945256			cluster_1
UL48	L	8h	8	C6	C6_8h	0.000960723367569069			cluster_1
UL48	L	1h	1	NRK	NRK_1h	0			cluster_1
UL48	L	2h	2	NRK	NRK_2h	0			cluster_1
UL48	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_1
UL48	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_1
UL48	L	12h	12	PC_12	PC_12_12h	0.00126987514681351			cluster_1
UL48	L	1h	1	PC_12	PC_12_1h	0			cluster_1
UL48	L	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_1
UL48	L	2h	2	PC_12	PC_12_2h	0			cluster_1
UL48	L	4h	4	PC_12	PC_12_4h	0.000451569202895546			cluster_1
UL48	L	6h	6	PC_12	PC_12_6h	0.000619450752246089			cluster_1
UL48	L	8h	8	PC_12	PC_12_8h	0.00143037905067046			cluster_1
UL48	L	12h	12	PK_15	PK_15_12h	0.00181794739558721			cluster_1
UL48	L	1h	1	PK_15	PK_15_1h	0			cluster_1
UL48	L	2h	2	PK_15	PK_15_2h	0.000713775874730054			cluster_1
UL48	L	4h	4	PK_15	PK_15_4h	0.000289456546673192			cluster_1
UL48	L	6h	6	PK_15	PK_15_6h	0.000975864532220394			cluster_1
UL48	L	8h	8	PK_15	PK_15_8h	0.00220322239010216			cluster_1
UL47	L	12h	12	C6	C6_12h	0.00145454545442111			cluster_6
UL47	L	1h	1	C6	C6_1h	0			cluster_6
UL47	L	2h	2	C6	C6_2h	0			cluster_6
UL47	L	4h	4	C6	C6_4h	0			cluster_6
UL47	L	6h	6	C6	C6_6h	0			cluster_6
UL47	L	8h	8	C6	C6_8h	0.00039559197416059			cluster_6
UL47	L	1h	1	NRK	NRK_1h	0			cluster_6
UL47	L	2h	2	NRK	NRK_2h	0			cluster_6
UL47	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_6
UL47	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_6
UL47	L	12h	12	PC_12	PC_12_12h	0.000853697575679655			cluster_6
UL47	L	1h	1	PC_12	PC_12_1h	0			cluster_6
UL47	L	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_6
UL47	L	2h	2	PC_12	PC_12_2h	0			cluster_6
UL47	L	4h	4	PC_12	PC_12_4h	0			cluster_6
UL47	L	6h	6	PC_12	PC_12_6h	0.000671071651494796			cluster_6
UL47	L	8h	8	PC_12	PC_12_8h	0.000440116631240375			cluster_6
UL47	L	12h	12	PK_15	PK_15_12h	0.000983109852635837			cluster_6
UL47	L	1h	1	PK_15	PK_15_1h	0			cluster_6
UL47	L	2h	2	PK_15	PK_15_2h	0			cluster_6
UL47	L	4h	4	PK_15	PK_15_4h	7.23641371139525e-05			cluster_6
UL47	L	6h	6	PK_15	PK_15_6h	0.000632250260095765			cluster_6
UL47	L	8h	8	PK_15	PK_15_8h	0.000881288958633547			cluster_6
UL46	L	12h	12	C6	C6_12h	0.0316178736520416			cluster_3
UL46	L	1h	1	C6	C6_1h	0.0314285714284814			cluster_3
UL46	L	2h	2	C6	C6_2h	0.0130548302872338			cluster_3
UL46	L	4h	4	C6	C6_4h	0.0338308457716756			cluster_3
UL46	L	6h	6	C6	C6_6h	0.0384615384625295			cluster_3
UL46	L	8h	8	C6	C6_8h	0.0200621644528723			cluster_3
UL46	L	1h	1	NRK	NRK_1h	0.0526315789473684			cluster_3
UL46	L	2h	2	NRK	NRK_2h	0.00578034682127385			cluster_3
UL46	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_3
UL46	L	1.5h	1.5	PC_12	PC_12_1.5h	0.0128755364811446			cluster_3
UL46	L	12h	12	PC_12	PC_12_12h	0.0079927435711203			cluster_3
UL46	L	1h	1	PC_12	PC_12_1h	0.0100502512555331			cluster_3
UL46	L	2.5h	2.5	PC_12	PC_12_2.5h	0.0042432814708664			cluster_3
UL46	L	2h	2	PC_12	PC_12_2h	0.0146471371506388			cluster_3
UL46	L	4h	4	PC_12	PC_12_4h	0.029351998192709			cluster_3
UL46	L	6h	6	PC_12	PC_12_6h	0.0244683047679543			cluster_3
UL46	L	8h	8	PC_12	PC_12_8h	0.00874731803858601			cluster_3
UL46	L	12h	12	PK_15	PK_15_12h	0.00928958225871653			cluster_3
UL46	L	1h	1	PK_15	PK_15_1h	0			cluster_3
UL46	L	2h	2	PK_15	PK_15_2h	0.017130620983664			cluster_3
UL46	L	4h	4	PK_15	PK_15_4h	0.0151964686299291			cluster_3
UL46	L	6h	6	PK_15	PK_15_6h	0.013222277201718			cluster_3
UL46	L	8h	8	PK_15	PK_15_8h	0.0128284400474766			cluster_3
UL27	L	12h	12	C6	C6_12h	0.0106872110943767			cluster_1
UL27	L	1h	1	C6	C6_1h	0.0200000000001113			cluster_1
UL27	L	2h	2	C6	C6_2h	0.00783289817234027			cluster_1
UL27	L	4h	4	C6	C6_4h	0.0268656716413219			cluster_1
UL27	L	6h	6	C6	C6_6h	0.0239316239314037			cluster_1
UL27	L	8h	8	C6	C6_8h	0.00729019497164345			cluster_1
UL27	L	1h	1	NRK	NRK_1h	0.0175438596491228			cluster_1
UL27	L	2h	2	NRK	NRK_2h	0.0231213872833093			cluster_1
UL27	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_1
UL27	L	1.5h	1.5	PC_12	PC_12_1.5h	0.00858369098872302			cluster_1
UL27	L	12h	12	PC_12	PC_12_12h	0.0110233699708022			cluster_1
UL27	L	1h	1	PC_12	PC_12_1h	0.0100502512555331			cluster_1
UL27	L	2.5h	2.5	PC_12	PC_12_2.5h	0.00282885431391093			cluster_1
UL27	L	2h	2	PC_12	PC_12_2h	0.0106524633821013			cluster_1
UL27	L	4h	4	PC_12	PC_12_4h	0.0160307067061658			cluster_1
UL27	L	6h	6	PC_12	PC_12_6h	0.0122857732812889			cluster_1
UL27	L	8h	8	PC_12	PC_12_8h	0			cluster_1
UL27	L	12h	12	PK_15	PK_15_12h	0.0134927797840649			cluster_1
UL27	L	1h	1	PK_15	PK_15_1h	0			cluster_1
UL27	L	2h	2	PK_15	PK_15_2h	0.00927908636951925			cluster_1
UL27	L	4h	4	PK_15	PK_15_4h	0.00513785367804685			cluster_1
UL27	L	6h	6	PK_15	PK_15_6h	0.00559404035509738			cluster_1
UL27	L	8h	8	PK_15	PK_15_8h	0.014541267773702			cluster_1
UL28	E	12h	12	C6	C6_12h	7.39599388085082e-05			cluster_2
UL28	E	1h	1	C6	C6_1h	0			cluster_2
UL28	E	2h	2	C6	C6_2h	0			cluster_2
UL28	E	4h	4	C6	C6_4h	0.000995024876305823			cluster_2
UL28	E	6h	6	C6	C6_6h	0			cluster_2
UL28	E	8h	8	C6	C6_8h	0			cluster_2
UL28	E	1h	1	NRK	NRK_1h	0			cluster_2
UL28	E	2h	2	NRK	NRK_2h	0			cluster_2
UL28	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_2
UL28	E	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_2
UL28	E	12h	12	PC_12	PC_12_12h	4.26848793311757e-05			cluster_2
UL28	E	1h	1	PC_12	PC_12_1h	0			cluster_2
UL28	E	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_2
UL28	E	2h	2	PC_12	PC_12_2h	0			cluster_2
UL28	E	4h	4	PC_12	PC_12_4h	0			cluster_2
UL28	E	6h	6	PC_12	PC_12_6h	5.16208953748677e-05			cluster_2
UL28	E	8h	8	PC_12	PC_12_8h	0			cluster_2
UL28	E	12h	12	PK_15	PK_15_12h	0			cluster_2
UL28	E	1h	1	PK_15	PK_15_1h	0			cluster_2
UL28	E	2h	2	PK_15	PK_15_2h	0.000713775874730054			cluster_2
UL28	E	4h	4	PK_15	PK_15_4h	7.23641371139525e-05			cluster_2
UL28	E	6h	6	PK_15	PK_15_6h	4.12337118368852e-05			cluster_2
UL28	E	8h	8	PK_15	PK_15_8h	2.13215062796371e-05			cluster_2
UL29	E	12h	12	C6	C6_12h	0			cluster_2
UL29	E	1h	1	C6	C6_1h	0			cluster_2
UL29	E	2h	2	C6	C6_2h	0.00261096605744676			cluster_2
UL29	E	4h	4	C6	C6_4h	0			cluster_2
UL29	E	6h	6	C6	C6_6h	0			cluster_2
UL29	E	8h	8	C6	C6_8h	0			cluster_2
UL29	E	1h	1	NRK	NRK_1h	0			cluster_2
UL29	E	2h	2	NRK	NRK_2h	0.0115606936407616			cluster_2
UL29	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_2
UL29	E	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_2
UL29	E	12h	12	PC_12	PC_12_12h	0			cluster_2
UL29	E	1h	1	PC_12	PC_12_1h	0			cluster_2
UL29	E	2.5h	2.5	PC_12	PC_12_2.5h	0.00282885431391093			cluster_2
UL29	E	2h	2	PC_12	PC_12_2h	0.00532623169204866			cluster_2
UL29	E	4h	4	PC_12	PC_12_4h	0.000451569205144812			cluster_2
UL29	E	6h	6	PC_12	PC_12_6h	0			cluster_2
UL29	E	8h	8	PC_12	PC_12_8h	0			cluster_2
UL29	E	12h	12	PK_15	PK_15_12h	0			cluster_2
UL29	E	1h	1	PK_15	PK_15_1h	0			cluster_2
UL29	E	2h	2	PK_15	PK_15_2h	0.0142755174886867			cluster_2
UL29	E	4h	4	PK_15	PK_15_4h	0			cluster_2
UL29	E	6h	6	PK_15	PK_15_6h	0			cluster_2
UL29	E	8h	8	PK_15	PK_15_8h	0			cluster_2
UL30	E	12h	12	C6	C6_12h	0.000160246534085101			cluster_2
UL30	E	1h	1	C6	C6_1h	0.0114285714265158			cluster_2
UL30	E	2h	2	C6	C6_2h	0			cluster_2
UL30	E	4h	4	C6	C6_4h	0			cluster_2
UL30	E	6h	6	C6	C6_6h	0.00153846153945256			cluster_2
UL30	E	8h	8	C6	C6_8h	0.000452105113326388			cluster_2
UL30	E	1h	1	NRK	NRK_1h	0			cluster_2
UL30	E	2h	2	NRK	NRK_2h	0			cluster_2
UL30	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_2
UL30	E	1.5h	1.5	PC_12	PC_12_1.5h	0.00429184549436151			cluster_2
UL30	E	12h	12	PC_12	PC_12_12h	0			cluster_2
UL30	E	1h	1	PC_12	PC_12_1h	0.00502512562776655			cluster_2
UL30	E	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_2
UL30	E	2h	2	PC_12	PC_12_2h	0.00532623169204866			cluster_2
UL30	E	4h	4	PC_12	PC_12_4h	0.000677353805467952			cluster_2
UL30	E	6h	6	PC_12	PC_12_6h	0.000412967168809699			cluster_2
UL30	E	8h	8	PC_12	PC_12_8h	0.000330087474291039			cluster_2
UL30	E	12h	12	PK_15	PK_15_12h	0			cluster_2
UL30	E	1h	1	PK_15	PK_15_1h	0			cluster_2
UL30	E	2h	2	PK_15	PK_15_2h	0.00214132762419016			cluster_2
UL30	E	4h	4	PK_15	PK_15_4h	0.000434184819118479			cluster_2
UL30	E	6h	6	PK_15	PK_15_6h	0.000109956566602674			cluster_2
UL30	E	8h	8	PK_15	PK_15_8h	0.000312715435157241			cluster_2
UL31	L	12h	12	C6	C6_12h	0.040887519263164			cluster_7
UL31	L	1h	1	C6	C6_1h	0.0114285714265158			cluster_7
UL31	L	2h	2	C6	C6_2h	0.0261096605744676			cluster_7
UL31	L	4h	4	C6	C6_4h	0.0388059701475241			cluster_7
UL31	L	6h	6	C6	C6_6h	0			cluster_7
UL31	L	8h	8	C6	C6_8h	0			cluster_7
UL31	L	1h	1	NRK	NRK_1h	0			cluster_7
UL31	L	2h	2	NRK	NRK_2h	0.0289017341045831			cluster_7
UL31	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_7
UL31	L	1.5h	1.5	PC_12	PC_12_1.5h	0.0171673819755061			cluster_7
UL31	L	12h	12	PC_12	PC_12_12h	0			cluster_7
UL31	L	1h	1	PC_12	PC_12_1h	0			cluster_7
UL31	L	2.5h	2.5	PC_12	PC_12_2.5h	0.0254596888251984			cluster_7
UL31	L	2h	2	PC_12	PC_12_2h	0.0213049267642026			cluster_7
UL31	L	4h	4	PC_12	PC_12_4h	0.0291262135923859			cluster_7
UL31	L	6h	6	PC_12	PC_12_6h	0.0293722899021696			cluster_7
UL31	L	8h	8	PC_12	PC_12_8h	0.0530890686042057			cluster_7
UL31	L	12h	12	PK_15	PK_15_12h	0			cluster_7
UL31	L	1h	1	PK_15	PK_15_1h	0			cluster_7
UL31	L	2h	2	PK_15	PK_15_2h	0.0149892933634168			cluster_7
UL31	L	4h	4	PK_15	PK_15_4h	0.0473985092962448			cluster_7
UL31	L	6h	6	PK_15	PK_15_6h	0			cluster_7
UL31	L	8h	8	PK_15	PK_15_8h	0			cluster_7
UL32	L	12h	12	C6	C6_12h	0.000949152542754793			cluster_6
UL32	L	1h	1	C6	C6_1h	0			cluster_6
UL32	L	2h	2	C6	C6_2h	0			cluster_6
UL32	L	4h	4	C6	C6_4h	0.000995024876305823			cluster_6
UL32	L	6h	6	C6	C6_6h	0			cluster_6
UL32	L	8h	8	C6	C6_8h	0.00056513139340848			cluster_6
UL32	L	1h	1	NRK	NRK_1h	0			cluster_6
UL32	L	2h	2	NRK	NRK_2h	0			cluster_6
UL32	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_6
UL32	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_6
UL32	L	12h	12	PC_12	PC_12_12h	0.000256109272860238			cluster_6
UL32	L	1h	1	PC_12	PC_12_1h	0			cluster_6
UL32	L	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_6
UL32	L	2h	2	PC_12	PC_12_2h	0			cluster_6
UL32	L	4h	4	PC_12	PC_12_4h	0.00112892301061276			cluster_6
UL32	L	6h	6	PC_12	PC_12_6h	0			cluster_6
