gene	Kinetic_class	hpi	Time	cell_line	group	mean	sd	varcoeff	cluster
UL54	E	1h	1	NRK	NRK_1h	0.0184331797230585			cluster_1
UL54	E	2h	2	NRK	NRK_2h	0.0232403718457045			cluster_1
UL54	E	0.5h	0.5	PC_12	PC_12_0.5h	0.0294117647053633			cluster_1
UL54	E	1.5h	1.5	PC_12	PC_12_1.5h	0.0325027085596702			cluster_1
UL54	E	12h	12	PC_12	PC_12_12h	0.00519619424726521			cluster_1
UL54	E	1h	1	PC_12	PC_12_1h	0.030446549390699			cluster_1
UL54	E	2.5h	2.5	PC_12	PC_12_2.5h	0.0208894878708841			cluster_1
UL54	E	2h	2	PC_12	PC_12_2h	0.0291571753982296			cluster_1
UL54	E	4h	4	PC_12	PC_12_4h	0.0121192864591943			cluster_1
UL54	E	6h	6	PC_12	PC_12_6h	0.0127967293303368			cluster_1
UL54	E	8h	8	PC_12	PC_12_8h	0.0115545172188388			cluster_1
UL54	E	12h	12	PK_15	PK_15_12h	0.0030128599920629			cluster_1
UL54	E	1h	1	PK_15	PK_15_1h	0.0185909980429313			cluster_1
UL54	E	2h	2	PK_15	PK_15_2h	0.02541934530375			cluster_1
UL54	E	4h	4	PK_15	PK_15_4h	0.0160874933849788			cluster_1
UL54	E	6h	6	PK_15	PK_15_6h	0.0113745996634974			cluster_1
UL54	E	8h	8	PK_15	PK_15_8h	0.00761501116817883			cluster_1
UL51	L	12h	12	C6	C6_12h	0.0013706057214546			cluster_2
UL51	L	1h	1	C6	C6_1h	0.00215982721442002			cluster_2
UL51	L	2h	2	C6	C6_2h	0.00444264943522418			cluster_2
UL51	L	4h	4	C6	C6_4h	0.00282352941116814			cluster_2
UL51	L	6h	6	C6	C6_6h	0.0039664378339066			cluster_2
UL51	L	8h	8	C6	C6_8h	0.00279862612853111			cluster_2
UL51	L	1h	1	NRK	NRK_1h	0			cluster_2
UL51	L	2h	2	NRK	NRK_2h	0.00398406374483859			cluster_2
UL51	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_2
UL51	L	1.5h	1.5	PC_12	PC_12_1.5h	0.00433369447389124			cluster_2
UL51	L	12h	12	PC_12	PC_12_12h	0.00118929791457362			cluster_2
UL51	L	1h	1	PC_12	PC_12_1h	0.00473612990549602			cluster_2
UL51	L	2.5h	2.5	PC_12	PC_12_2.5h	0.001684636118014			cluster_2
UL51	L	2h	2	PC_12	PC_12_2h	0.00410022778900101			cluster_2
UL51	L	4h	4	PC_12	PC_12_4h	0.00540147973334731			cluster_2
UL51	L	6h	6	PC_12	PC_12_6h	0.00407652042327799			cluster_2
UL51	L	8h	8	PC_12	PC_12_8h	0.00217326342635338			cluster_2
UL51	L	12h	12	PK_15	PK_15_12h	0.000513803302554718			cluster_2
UL51	L	1h	1	PK_15	PK_15_1h	0.00489236790603456			cluster_2
UL51	L	2h	2	PK_15	PK_15_2h	0.0016256558055576			cluster_2
UL51	L	4h	4	PK_15	PK_15_4h	0.00560945493084125			cluster_2
UL51	L	6h	6	PK_15	PK_15_6h	0.00331722445604207			cluster_2
UL51	L	8h	8	PK_15	PK_15_8h	0.00200480991011765			cluster_2
UL50	L	12h	12	C6	C6_12h	0.00315447844930292			cluster_1
UL50	L	1h	1	C6	C6_1h	0.0151187904968014			cluster_1
UL50	L	2h	2	C6	C6_2h	0.0153473344109315			cluster_1
UL50	L	4h	4	C6	C6_4h	0.00988235294074779			cluster_1
UL50	L	6h	6	C6	C6_6h	0.0108314263914077			cluster_1
UL50	L	8h	8	C6	C6_8h	0.00728034209986803			cluster_1
UL50	L	1h	1	NRK	NRK_1h	0.0276497695863388			cluster_1
UL50	L	2h	2	NRK	NRK_2h	0.0265604249672161			cluster_1
UL50	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_1
UL50	L	1.5h	1.5	PC_12	PC_12_1.5h	0.0162513542789911			cluster_1
UL50	L	12h	12	PC_12	PC_12_12h	0.00274376616299624			cluster_1
UL50	L	1h	1	PC_12	PC_12_1h	0.0135317997291009			cluster_1
UL50	L	2.5h	2.5	PC_12	PC_12_2.5h	0.00977088948854938			cluster_1
UL50	L	2h	2	PC_12	PC_12_2h	0.0136674259665315			cluster_1
UL50	L	4h	4	PC_12	PC_12_4h	0.010621397121442			cluster_1
UL50	L	6h	6	PC_12	PC_12_6h	0.0071132327400918			cluster_1
UL50	L	8h	8	PC_12	PC_12_8h	0.00434652685508366			cluster_1
UL50	L	12h	12	PK_15	PK_15_12h	0.00170885473488501			cluster_1
UL50	L	1h	1	PK_15	PK_15_1h	0.00391389432482765			cluster_1
UL50	L	2h	2	PK_15	PK_15_2h	0.0138919677823533			cluster_1
UL50	L	4h	4	PK_15	PK_15_4h	0.0116422649490418			cluster_1
UL50	L	6h	6	PK_15	PK_15_6h	0.00620272514581191			cluster_1
UL50	L	8h	8	PK_15	PK_15_8h	0.00326649272684949			cluster_1
UL49.5	L	12h	12	C6	C6_12h	0.0317779580811233			cluster_3
UL49.5	L	1h	1	C6	C6_1h	0.0296976241899978			cluster_3
UL49.5	L	2h	2	C6	C6_2h	0.0327140549271221			cluster_3
UL49.5	L	4h	4	C6	C6_4h	0.0228235294109524			cluster_3
UL49.5	L	6h	6	C6	C6_6h	0.0299008390542409			cluster_3
UL49.5	L	8h	8	C6	C6_8h	0.0286418834937631			cluster_3
UL49.5	L	1h	1	NRK	NRK_1h	0.018433179723934			cluster_3
UL49.5	L	2h	2	NRK	NRK_2h	0			cluster_3
UL49.5	L	0.5h	0.5	PC_12	PC_12_0.5h	0.0294117647062457			cluster_3
UL49.5	L	1.5h	1.5	PC_12	PC_12_1.5h	0.0205850487545703			cluster_3
UL49.5	L	12h	12	PC_12	PC_12_12h	0.0337134031486152			cluster_3
UL49.5	L	1h	1	PC_12	PC_12_1h	0.0209742895805947			cluster_3
UL49.5	L	2.5h	2.5	PC_12	PC_12_2.5h	0.0283018867921798			cluster_3
UL49.5	L	2h	2	PC_12	PC_12_2h	0			cluster_3
UL49.5	L	4h	4	PC_12	PC_12_4h	0			cluster_3
UL49.5	L	6h	6	PC_12	PC_12_6h	0.0322340513501927			cluster_3
UL49.5	L	8h	8	PC_12	PC_12_8h	0.0308784511867325			cluster_3
UL49.5	L	12h	12	PK_15	PK_15_12h	0.0419770417077566			cluster_3
UL49.5	L	1h	1	PK_15	PK_15_1h	0.0195694716241382			cluster_3
UL49.5	L	2h	2	PK_15	PK_15_2h	0.0376117638353562			cluster_3
UL49.5	L	4h	4	PK_15	PK_15_4h	0.0345387193516519			cluster_3
UL49.5	L	6h	6	PK_15	PK_15_6h	0.0299034788993758			cluster_3
UL49.5	L	8h	8	PK_15	PK_15_8h	0.031768683317131			cluster_3
UL49	L	12h	12	C6	C6_12h	0.0317779580811233			cluster_3
UL49	L	1h	1	C6	C6_1h	0.0296976241899978			cluster_3
UL49	L	2h	2	C6	C6_2h	0.0327140549271221			cluster_3
UL49	L	4h	4	C6	C6_4h	0.0228235294109524			cluster_3
UL49	L	6h	6	C6	C6_6h	0.0299008390542409			cluster_3
UL49	L	8h	8	C6	C6_8h	0.0286418834937631			cluster_3
UL49	L	1h	1	NRK	NRK_1h	0.018433179723934			cluster_3
UL49	L	2h	2	NRK	NRK_2h	0.0179282868525864			cluster_3
UL49	L	0.5h	0.5	PC_12	PC_12_0.5h	0.0294117647062457			cluster_3
UL49	L	1.5h	1.5	PC_12	PC_12_1.5h	0.0205850487545703			cluster_3
UL49	L	12h	12	PC_12	PC_12_12h	0.0337134031486152			cluster_3
UL49	L	1h	1	PC_12	PC_12_1h	0.0209742895805947			cluster_3
UL49	L	2.5h	2.5	PC_12	PC_12_2.5h	0.0283018867921798			cluster_3
UL49	L	2h	2	PC_12	PC_12_2h	0.0223234624127856			cluster_3
UL49	L	4h	4	PC_12	PC_12_4h	0.0307748173025103			cluster_3
UL49	L	6h	6	PC_12	PC_12_6h	0.0322340513501927			cluster_3
UL49	L	8h	8	PC_12	PC_12_8h	0.0308784511867325			cluster_3
UL49	L	12h	12	PK_15	PK_15_12h	0.0419770417077566			cluster_3
UL49	L	1h	1	PK_15	PK_15_1h	0.0195694716241382			cluster_3
UL49	L	2h	2	PK_15	PK_15_2h	0.0376117638353562			cluster_3
UL49	L	4h	4	PK_15	PK_15_4h	0.0345387193516519			cluster_3
UL49	L	6h	6	PK_15	PK_15_6h	0.0299034788993758			cluster_3
UL49	L	8h	8	PK_15	PK_15_8h	0.031768683317131			cluster_3
UL48	L	12h	12	C6	C6_12h	0			cluster_4
UL48	L	1h	1	C6	C6_1h	0			cluster_4
UL48	L	2h	2	C6	C6_2h	0			cluster_4
UL48	L	4h	4	C6	C6_4h	0			cluster_4
UL48	L	6h	6	C6	C6_6h	0			cluster_4
UL48	L	8h	8	C6	C6_8h	4.89270305892211e-05			cluster_4
UL48	L	1h	1	NRK	NRK_1h	0			cluster_4
UL48	L	2h	2	NRK	NRK_2h	0			cluster_4
UL48	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_4
UL48	L	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_4
UL48	L	12h	12	PC_12	PC_12_12h	0			cluster_4
UL48	L	1h	1	PC_12	PC_12_1h	0			cluster_4
UL48	L	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_4
UL48	L	2h	2	PC_12	PC_12_2h	0			cluster_4
UL48	L	4h	4	PC_12	PC_12_4h	0			cluster_4
UL48	L	6h	6	PC_12	PC_12_6h	0			cluster_4
UL48	L	8h	8	PC_12	PC_12_8h	1.81105287114047e-05			cluster_4
UL48	L	12h	12	PK_15	PK_15_12h	0			cluster_4
UL48	L	1h	1	PK_15	PK_15_1h	0			cluster_4
UL48	L	2h	2	PK_15	PK_15_2h	7.38934460655906e-05			cluster_4
UL48	L	4h	4	PK_15	PK_15_4h	7.05591820749464e-05			cluster_4
UL48	L	6h	6	PK_15	PK_15_6h	0			cluster_4
UL48	L	8h	8	PK_15	PK_15_8h	0			cluster_4
UL46	L	12h	12	C6	C6_12h	0.0508375291948092			cluster_5
UL46	L	1h	1	C6	C6_1h	0.0269978401719727			cluster_5
UL46	L	2h	2	C6	C6_2h	0.0149434571878142			cluster_5
UL46	L	4h	4	C6	C6_4h	0.0258823529420686			cluster_5
UL46	L	6h	6	C6	C6_6h	0.0338672768881475			cluster_5
UL46	L	8h	8	C6	C6_8h	0.0327908956583765			cluster_5
UL46	L	1h	1	NRK	NRK_1h	0.016129032257895			cluster_5
UL46	L	2h	2	NRK	NRK_2h	0.0159362549801671			cluster_5
UL46	L	0.5h	0.5	PC_12	PC_12_0.5h	0.0294117647053633			cluster_5
UL46	L	1.5h	1.5	PC_12	PC_12_1.5h	0.00975081256773226			cluster_5
UL46	L	12h	12	PC_12	PC_12_12h	0.045424794866186			cluster_5
UL46	L	1h	1	PC_12	PC_12_1h	0.0223274695535935			cluster_5
UL46	L	2.5h	2.5	PC_12	PC_12_2.5h	0.00909703504009203			cluster_5
UL46	L	2h	2	PC_12	PC_12_2h	0.0154897494308268			cluster_5
UL46	L	4h	4	PC_12	PC_12_4h	0.022559121238911			cluster_5
UL46	L	6h	6	PC_12	PC_12_6h	0.0295163710695445			cluster_5
UL46	L	8h	8	PC_12	PC_12_8h	0.0324540671711556			cluster_5
UL46	L	12h	12	PK_15	PK_15_12h	0.0557912398817896			cluster_5
UL46	L	1h	1	PK_15	PK_15_1h	0.010763209393276			cluster_5
UL46	L	2h	2	PK_15	PK_15_2h	0.0306657799454938			cluster_5
UL46	L	4h	4	PK_15	PK_15_4h	0.0301816898916117			cluster_5
UL46	L	6h	6	PK_15	PK_15_6h	0.0344982532815592			cluster_5
UL46	L	8h	8	PK_15	PK_15_8h	0.0357068486122095			cluster_5
UL27	L	12h	12	C6	C6_12h	0.0216699778582145			cluster_5
UL27	L	1h	1	C6	C6_1h	0.0140388768895914			cluster_5
UL27	L	2h	2	C6	C6_2h	0.0137318255248177			cluster_5
UL27	L	4h	4	C6	C6_4h	0.024941176470573			cluster_5
UL27	L	6h	6	C6	C6_6h	0.0258326976876616			cluster_5
UL27	L	8h	8	C6	C6_8h	0.0189543315084738			cluster_5
UL27	L	1h	1	NRK	NRK_1h	0.0138248847918561			cluster_5
UL27	L	2h	2	NRK	NRK_2h	0.00863213811381694			cluster_5
UL27	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_5
UL27	L	1.5h	1.5	PC_12	PC_12_1.5h	0.00650054171125885			cluster_5
UL27	L	12h	12	PC_12	PC_12_12h	0.0219481338404659			cluster_5
UL27	L	1h	1	PC_12	PC_12_1h	0.0135317997291009			cluster_5
UL27	L	2.5h	2.5	PC_12	PC_12_2.5h	0.0124663072784671			cluster_5
UL27	L	2h	2	PC_12	PC_12_2h	0.0175398633257629			cluster_5
UL27	L	4h	4	PC_12	PC_12_4h	0.0160228768565529			cluster_5
UL27	L	6h	6	PC_12	PC_12_6h	0.0172513617942574			cluster_5
UL27	L	8h	8	PC_12	PC_12_8h	0.0244492135496447			cluster_5
UL27	L	12h	12	PK_15	PK_15_12h	0.0250307077760045			cluster_5
UL27	L	1h	1	PK_15	PK_15_1h	0.00391389432482765			cluster_5
UL27	L	2h	2	PK_15	PK_15_2h	0.0135963940007194			cluster_5
UL27	L	4h	4	PK_15	PK_15_4h	0.00987828541328776			cluster_5
UL27	L	6h	6	PK_15	PK_15_6h	0.0156874319918074			cluster_5
UL27	L	8h	8	PK_15	PK_15_8h	0.024704892797897			cluster_5
UL28	E	12h	12	C6	C6_12h	1.13743215983163e-05			cluster_6
UL28	E	1h	1	C6	C6_1h	0			cluster_6
UL28	E	2h	2	C6	C6_2h	0			cluster_6
UL28	E	4h	4	C6	C6_4h	0			cluster_6
UL28	E	6h	6	C6	C6_6h	0			cluster_6
UL28	E	8h	8	C6	C6_8h	0			cluster_6
UL28	E	1h	1	NRK	NRK_1h	0			cluster_6
UL28	E	2h	2	NRK	NRK_2h	0			cluster_6
UL28	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_6
UL28	E	1.5h	1.5	PC_12	PC_12_1.5h	0			cluster_6
UL28	E	12h	12	PC_12	PC_12_12h	1.19727979883053e-05			cluster_6
UL28	E	1h	1	PC_12	PC_12_1h	0			cluster_6
UL28	E	2.5h	2.5	PC_12	PC_12_2.5h	0			cluster_6
UL28	E	2h	2	PC_12	PC_12_2h	0			cluster_6
UL28	E	4h	4	PC_12	PC_12_4h	0			cluster_6
UL28	E	6h	6	PC_12	PC_12_6h	0			cluster_6
UL28	E	8h	8	PC_12	PC_12_8h	1.81105287114047e-05			cluster_6
UL28	E	12h	12	PK_15	PK_15_12h	6.8812938724696e-06			cluster_6
UL28	E	1h	1	PK_15	PK_15_1h	0			cluster_6
UL28	E	2h	2	PK_15	PK_15_2h	0			cluster_6
UL28	E	4h	4	PK_15	PK_15_4h	0			cluster_6
UL28	E	6h	6	PK_15	PK_15_6h	0			cluster_6
UL28	E	8h	8	PK_15	PK_15_8h	0			cluster_6
UL29	E	12h	12	C6	C6_12h	0.00894021656762176			cluster_1
UL29	E	1h	1	C6	C6_1h	0.0205183585320237			cluster_1
UL29	E	2h	2	C6	C6_2h	0.0145395799686691			cluster_1
UL29	E	4h	4	C6	C6_4h	0.00988235294074779			cluster_1
UL29	E	6h	6	C6	C6_6h	0.0103737604883202			cluster_1
UL29	E	8h	8	C6	C6_8h	0.0126623154221773			cluster_1
UL29	E	1h	1	NRK	NRK_1h	0.0230414746533853			cluster_1
UL29	E	2h	2	NRK	NRK_2h	0.0192563081016787			cluster_1
UL29	E	0.5h	0.5	PC_12	PC_12_0.5h	0.0147058823531228			cluster_1
UL29	E	1.5h	1.5	PC_12	PC_12_1.5h	0.0195016251354645			cluster_1
UL29	E	12h	12	PC_12	PC_12_12h	0.00626177325052231			cluster_1
UL29	E	1h	1	PC_12	PC_12_1h	0.0331529093375845			cluster_1
UL29	E	2.5h	2.5	PC_12	PC_12_2.5h	0.0198787061989804			cluster_1
UL29	E	2h	2	PC_12	PC_12_2h	0.0250569476083573			cluster_1
UL29	E	4h	4	PC_12	PC_12_4h	0.0125731923196804			cluster_1
UL29	E	6h	6	PC_12	PC_12_6h	0.0109770651407965			cluster_1
UL29	E	8h	8	PC_12	PC_12_8h	0.0113553014038056			cluster_1
UL29	E	12h	12	PK_15	PK_15_12h	0.00224788944979121			cluster_1
UL29	E	1h	1	PK_15	PK_15_1h	0.022504892367759			cluster_1
UL29	E	2h	2	PK_15	PK_15_2h	0.0423409443581455			cluster_1
UL29	E	4h	4	PK_15	PK_15_4h	0.0185923443291261			cluster_1
UL29	E	6h	6	PK_15	PK_15_6h	0.0106477178120939			cluster_1
UL29	E	8h	8	PK_15	PK_15_8h	0.0102506624854347			cluster_1
UL30	E	12h	12	C6	C6_12h	0.000343125360430246			cluster_7
UL30	E	1h	1	C6	C6_1h	0.00431965442718453			cluster_7
UL30	E	2h	2	C6	C6_2h	0.0016155088853194			cluster_7
UL30	E	4h	4	C6	C6_4h	0.000941176470665929			cluster_7
UL30	E	6h	6	C6	C6_6h	0.000915331807107394			cluster_7
UL30	E	8h	8	C6	C6_8h	0.000684978423437201			cluster_7
UL30	E	1h	1	NRK	NRK_1h	0			cluster_7
UL30	E	2h	2	NRK	NRK_2h	0.00265604249655906			cluster_7
UL30	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_7
UL30	E	1.5h	1.5	PC_12	PC_12_1.5h	0.00216684723736761			cluster_7
UL30	E	12h	12	PC_12	PC_12_12h	0.000377143131099722			cluster_7
UL30	E	1h	1	PC_12	PC_12_1h	0.00608930987849488			cluster_7
UL30	E	2.5h	2.5	PC_12	PC_12_2.5h	0.00101078167033899			cluster_7
UL30	E	2h	2	PC_12	PC_12_2h	0.0034168564901081			cluster_7
UL30	E	4h	4	PC_12	PC_12_4h	0.000544687032230587			cluster_7
UL30	E	6h	6	PC_12	PC_12_6h	0.000886200092057054			cluster_7
UL30	E	8h	8	PC_12	PC_12_8h	0.00100513433555997			cluster_7
UL30	E	12h	12	PK_15	PK_15_12h	9.06037071114588e-05			cluster_7
UL30	E	1h	1	PK_15	PK_15_1h	0.00195694716241382			cluster_7
UL30	E	2h	2	PK_15	PK_15_2h	0.00384245917525915			cluster_7
UL30	E	4h	4	PK_15	PK_15_4h	0.000635032634432499			cluster_7
UL30	E	6h	6	PK_15	PK_15_6h	0.00044934514595279			cluster_7
UL30	E	8h	8	PK_15	PK_15_8h	0.000434851844542155			cluster_7
UL31	L	12h	12	C6	C6_12h	0.0215846704470057			cluster_8
UL31	L	1h	1	C6	C6_1h	0.00701943844520956			cluster_8
UL31	L	2h	2	C6	C6_2h	0.0145395799670802			cluster_8
UL31	L	4h	4	C6	C6_4h	0.0305882352945686			cluster_8
UL31	L	6h	6	C6	C6_6h	0.0353928299006147			cluster_8
UL31	L	8h	8	C6	C6_8h	0.0252757038137653			cluster_8
UL31	L	1h	1	NRK	NRK_1h	0.00921658986152923			cluster_8
UL31	L	2h	2	NRK	NRK_2h	0.0119521912345158			cluster_8
UL31	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_8
UL31	L	1.5h	1.5	PC_12	PC_12_1.5h	0.0130010834225177			cluster_8
UL31	L	12h	12	PC_12	PC_12_12h	0.0333841512079936			cluster_8
UL31	L	1h	1	PC_12	PC_12_1h	0.00608930987849488			cluster_8
UL31	L	2.5h	2.5	PC_12	PC_12_2.5h	0.0131401617245774			cluster_8
UL31	L	2h	2	PC_12	PC_12_2h	0.0120728929372335			cluster_8
UL31	L	4h	4	PC_12	PC_12_4h	0.025373337569163			cluster_8
UL31	L	6h	6	PC_12	PC_12_6h	0.0272831468385199			cluster_8
UL31	L	8h	8	PC_12	PC_12_8h	0.0349080437901588			cluster_8
UL31	L	12h	12	PK_15	PK_15_12h	0.0298384386808156			cluster_8
UL31	L	1h	1	PK_15	PK_15_1h	0.000978473581206912			cluster_8
UL31	L	2h	2	PK_15	PK_15_2h	0.0126357792053713			cluster_8
UL31	L	4h	4	PK_15	PK_15_4h	0.0251719880041655			cluster_8
UL31	L	6h	6	PK_15	PK_15_6h	0.031048868487545			cluster_8
UL31	L	8h	8	PK_15	PK_15_8h	0.0319952962503406			cluster_8
UL32	L	12h	12	C6	C6_12h	0.0215846704470057			cluster_8
UL32	L	1h	1	C6	C6_1h	0.00701943844520956			cluster_8
UL32	L	2h	2	C6	C6_2h	0.0145395799670802			cluster_8
UL32	L	4h	4	C6	C6_4h	0.0305882352945686			cluster_8
UL32	L	6h	6	C6	C6_6h	0.0353928299006147			cluster_8
UL32	L	8h	8	C6	C6_8h	0.0252757038137653			cluster_8
UL32	L	1h	1	NRK	NRK_1h	0.00921658986152923			cluster_8
UL32	L	2h	2	NRK	NRK_2h	0.0119521912345158			cluster_8
UL32	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_8
UL32	L	1.5h	1.5	PC_12	PC_12_1.5h	0.0130010834225177			cluster_8
UL32	L	12h	12	PC_12	PC_12_12h	0.0333841512079936			cluster_8
UL32	L	1h	1	PC_12	PC_12_1h	0.00608930987849488			cluster_8
UL32	L	2.5h	2.5	PC_12	PC_12_2.5h	0.0131401617245774			cluster_8
UL32	L	2h	2	PC_12	PC_12_2h	0.0120728929372335			cluster_8
UL32	L	4h	4	PC_12	PC_12_4h	0.025373337569163			cluster_8
UL32	L	6h	6	PC_12	PC_12_6h	0.0272831468385199			cluster_8
UL32	L	8h	8	PC_12	PC_12_8h	0.0349080437901588			cluster_8
UL32	L	12h	12	PK_15	PK_15_12h	0.0298384386808156			cluster_8
UL32	L	1h	1	PK_15	PK_15_1h	0.000978473581206912			cluster_8
UL32	L	2h	2	PK_15	PK_15_2h	0.0126357792053713			cluster_8
UL32	L	4h	4	PK_15	PK_15_4h	0.0251719880041655			cluster_8
UL32	L	6h	6	PK_15	PK_15_6h	0.031048868487545			cluster_8
UL32	L	8h	8	PK_15	PK_15_8h	0.0319952962503406			cluster_8
UL34	E	12h	12	C6	C6_12h	0.0686971094047868			cluster_5
UL34	E	1h	1	C6	C6_1h	0.0232181425483932			cluster_5
UL34	E	2h	2	C6	C6_2h	0.0210016155091522			cluster_5
UL34	E	4h	4	C6	C6_4h	0.0364705882368529			cluster_5
UL34	E	6h	6	C6	C6_6h	0.0477498093072868			cluster_5
UL34	E	8h	8	C6	C6_8h	0.0487313221059721			cluster_5
UL34	E	1h	1	NRK	NRK_1h	0.0299539170506267			cluster_5
UL34	E	2h	2	NRK	NRK_2h	0.0179282868525864			cluster_5
UL34	E	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_5
UL34	E	1.5h	1.5	PC_12	PC_12_1.5h	0.0249187432293056			cluster_5
UL34	E	12h	12	PC_12	PC_12_12h	0.0824546630066683			cluster_5
UL34	E	1h	1	PC_12	PC_12_1h	0.0169147496615981			cluster_5
UL34	E	2.5h	2.5	PC_12	PC_12_2.5h	0.0215633423177767			cluster_5
UL34	E	2h	2	PC_12	PC_12_2h	0.029612756264739			cluster_5
UL34	E	4h	4	PC_12	PC_12_4h	0.0504743316222107			cluster_5
UL34	E	6h	6	PC_12	PC_12_6h	0			cluster_5
UL34	E	8h	8	PC_12	PC_12_8h	0.0652431791210953			cluster_5
UL34	E	12h	12	PK_15	PK_15_12h	0.0808942012479123			cluster_5
UL34	E	1h	1	PK_15	PK_15_1h	0.0185909980429313			cluster_5
UL34	E	2h	2	PK_15	PK_15_2h	0			cluster_5
UL34	E	4h	4	PK_15	PK_15_4h	0.0376786029268381			cluster_5
UL34	E	6h	6	PK_15	PK_15_6h	0.0582474658239908			cluster_5
UL34	E	8h	8	PK_15	PK_15_8h	0.0630208524732673			cluster_5
UL35	L	12h	12	C6	C6_12h	0.0686971094047868			cluster_5
UL35	L	1h	1	C6	C6_1h	0.0232181425483932			cluster_5
UL35	L	2h	2	C6	C6_2h	0.0210016155091522			cluster_5
UL35	L	4h	4	C6	C6_4h	0.0364705882368529			cluster_5
UL35	L	6h	6	C6	C6_6h	0.0477498093072868			cluster_5
UL35	L	8h	8	C6	C6_8h	0.0487313221059721			cluster_5
UL35	L	1h	1	NRK	NRK_1h	0.0299539170506267			cluster_5
UL35	L	2h	2	NRK	NRK_2h	0.0179282868525864			cluster_5
UL35	L	0.5h	0.5	PC_12	PC_12_0.5h	0			cluster_5
UL35	L	1.5h	1.5	PC_12	PC_12_1.5h	0.0249187432293056			cluster_5
UL35	L	12h	12	PC_12	PC_12_12h	0.0824546630066683			cluster_5
UL35	L	1h	1	PC_12	PC_12_1h	0.0169147496615981			cluster_5
UL35	L	2.5h	2.5	PC_12	PC_12_2.5h	0.0215633423177767			cluster_5
UL35	L	2h	2	PC_12	PC_12_2h	0.029612756264739			cluster_5
UL35	L	4h	4	PC_12	PC_12_4h	0.0504743316222107			cluster_5
UL35	L	6h	6	PC_12	PC_12_6h	0.0610178303457763			cluster_5
UL35	L	8h	8	PC_12	PC_12_8h	0.0652431791210953			cluster_5
UL35	L	12h	12	PK_15	PK_15_12h	0.0808942012479123			cluster_5
UL35	L	1h	1	PK_15	PK_15_1h	0.0185909980429313			cluster_5
UL35	L	2h	2	PK_15	PK_15_2h	0.0297790585979636			cluster_5
UL35	L	4h	4	PK_15	PK_15_4h	0.0376786029268381			cluster_5
UL35	L	6h	6	PK_15	PK_15_6h	0.0582474658239908			cluster_5
UL35	L	8h	8	PK_15	PK_15_8h	0.0630208524732673			cluster_5
