gene	Kinetic_class	cluster	C6_12h_1	C6_12h_2	C6_12h_3	C6_1h_1	C6_1h_2	C6_1h_3	C6_2h_1	C6_2h_2	C6_4h_1	C6_4h_2	C6_4h_3	C6_6h_1	C6_6h_2	C6_6h_3	C6_8h_1	C6_8h_2	C6_8h_3	NRK_12h_1	NRK_12h_2	NRK_12h_3	NRK_1h_1	NRK_1h_2	NRK_1h_3	NRK_2h_1	NRK_2h_2	NRK_2h_3	NRK_4h_1	NRK_4h_2	NRK_4h_3	NRK_6h_1	NRK_6h_2	NRK_6h_3	NRK_8h_1	NRK_8h_2	NRK_8h_3	PC-12_0.5h_1	PC-12_0.5h_2	PC-12_1.5h_1	PC-12_1.5h_2	PC-12_1.5h_3	PC-12_12h_1	PC-12_12h_2	PC-12_12h_3	PC-12_1h_1	PC-12_1h_2	PC-12_1h_3	PC-12_2.5h_1	PC-12_2.5h_2	PC-12_2.5h_3	PC-12_2h_1	PC-12_2h_2	PC-12_2h_3	PC-12_4h_1	PC-12_4h_2	PC-12_4h_3	PC-12_6h_1	PC-12_6h_2	PC-12_6h_3	PC-12_8h_1	PC-12_8h_2	PK-15_12h_1	PK-15_12h_2	PK-15_12h_3	PK-15_1h_1	PK-15_1h_2	PK-15_1h_3	PK-15_2h_1	PK-15_2h_2	PK-15_2h_3	PK-15_4h_1	PK-15_4h_2	PK-15_4h_3	PK-15_6h_1	PK-15_6h_2	PK-15_6h_3	PK-15_8h_1	PK-15_8h_2	PK-15_8h_3
UL14-13-12-11	L		0.0427042934544068	0.0466627517037816	0.043050025052082	0.0327868852459016	0.0605381165919282	0.0714285714285714	0.0709413369713506	0.0739827373612824	0.0433212996389892	0.0441988950276243	0.0507936507936508	0.0638017400474558	0.0580762250453721	0.07064332247557	0.0623259211908132	0.0641750980797027	0.0676509154484969	0.0518359679591692	0.0497865730285744	0.0495626376315146	0.0930232558139535	0.0341880341880342	0.102272727272727	0.0779661016949152	0.0717299578059072	0.0551558752997602	0.0535833891493637	0.0432152117545376	0.0584297017650639	0.047474468672371	0.0482827992527662	0.051093818822493	0.0495589255624938	0.0482573726541555	0.0439505347593583	0.0689655172413793	0.1	0.0479041916167665	0.0680628272251309	0.0542986425339367	0.0393093209520477	0.0399372747898038	0.0429149272133417	0.0666666666666667	0.0488721804511278	0.0601719197707736	0.0558739255014327	0.0609418282548477	0.0582386363636364	0.0547112462006079	0.062953995157385	0.0611510791366907	0.0485297141682089	0.0471447543160691	0.0488790885703785	0.0484198502348014	0.0487251899288016	0.0440239239141092	0.0523096048154933	0.0450569203115638	0.0385384416924665	0.0338487662302809	0.0365425122275887	0.0289473684210526	0.0274914089347079	0.0251572327044025	0.0271317829457364	0.025201072386059	0.0351768614422513	0.0641764853346703	0.0641916167664671	0.0478348000348523	0.0474577526051789	0.0448986429887753	0.0533535284580596	0.0400289231681994	0.0499773054683954	0.0483995946831972
UL15	L	cluster_6	0.00346095453269919	0.00329165958367461	0.00415337148281955	0	0	0	0.00409276944065484	0.00246609124537608	0.00270758122743682	0.00368324125230203	0.00793650793650794	0.00290007909306618	0.00346477478963867	0.00305374592833876	0.00438336149034291	0.00429485855874458	0.00354523821086883	0.00568866520167293	0.00361585755870873	0.00341020308294593	0.0116279069767442	0	0	0	0	0.00239808153477218	0.00267916945746818	0.00129645635263613	0.00243457090687766	0.00220811482197074	0.00229918091679839	0.00293642636910879	0.00381603726831202	0.0041195318119401	0.00484625668449198	0	0	0.00598802395209581	0.00523560209424084	0.00452488687782806	0.00369736456392847	0.00364506873081543	0.00321213038870022	0.00256410256410256	0	0	0.00429799426934097	0.00554016620498615	0.00142045454545455	0.00506585612968592	0.00121065375302663	0	0.00205634382068682	0.00398406374501992	0.0023888276368982	0.00412488894529763	0.00421622051628814	0.00485341700166683	0.00389295995812615	0.00469742360695027	0.00170923632610939	0.00185419218214023	0.00169324690293921	0	0	0	0.00242248062015504	0.00107238605898123	0.0027359781121751	0.00267402022227793	0.00271457085828343	0.00357236211553542	0.00260980620800711	0.00278522365555369	0.00360525642119635	0.00339291011569267	0.00366072661969885	0.00278158590133317
UL17-16	L		0.000201469286726772	0.000332256718539925	0.000158223675535983	0	0	0	0	0	0.000902527075812274	0	0	0	0	0.000610749185667753	0.000456600155244053	0.000206483584555028	0.000339954348987422	0.000248103778266109	0.00032634093490151	0.000367017372155615	0	0	0	0	0	0	0	0	0	0.000414021529119514	0.000287397614599799	0.000880927910732638	0.000545148181187432	0.000130778787680638	8.35561497326203e-05	0	0	0	0	0.00452488687782806	0.000312053786725421	0.000300280261577472	0.000400164391858277	0	0	0	0	0	0	0	0	0	0.000616903146206046	0.000664010624169987	0.000918779860345461	0.000190379489782967	0.000238653991488008	0.000490244141582508	0.000621565035331065	0.000215698022768125	0.000316047471620227	0.000346441170873569	0.000657918224334814	0	0	0	0	0	0.000195427008012507	0.000501378791677112	0.000399201596806387	0.000609915483140193	0.000555277916597257	0.000418830624895292	0.000277327417015104	0.000380080094927321	0.000365085943204468	0.000298027060857126
UL20-19-18	L		0.0264140625562135	0.0289758766168539	0.0242477782758894	0.014344262295082	0.0134529147982063	0.0037593984962406	0.0272851296043656	0.029593094944513	0.01985559566787	0.0184162062615101	0.0253968253968254	0.0218824149749539	0.0250783699059561	0.0217833876221498	0.0212775672343729	0.0185009291761305	0.0183089699383226	0.0253420287800383	0.0239273173469787	0.0211034988989479	0	0.00854700854700855	0.0340909090909091	0.00677966101694915	0.00421940928270042	0.00959232613908873	0.0160750167448091	0.0151253241140882	0.0115642118076689	0.0122826386972123	0.0122143986204915	0.0120393481133461	0.0142729705619982	0.0139933302818283	0.0157085561497326	0	0	0.0179640718562874	0.00523560209424084	0.0180995475113122	0.0215884483361859	0.0206692913385827	0.0248858990720512	0.00769230769230769	0.0112781954887218	0.00859598853868195	0.0300859598853868	0.0138504155124654	0.0142045454545455	0.00709219858156028	0.0108958837772397	0.0152877697841727	0.0215916101172116	0.0230190349712262	0.0244395442851893	0.02544739180099	0.0231096615090887	0.0228944014119031	0.0171421093954462	0.016752546434991	0.0199432404540764	0.0199374454111183	0.0230118374278968	0	0.00343642611683849	0	0.00242248062015504	0.000536193029490617	0.0117256204807504	0.0134536642433358	0.0130139720558882	0.0130696174958613	0.01821311566439	0.0179050092142737	0.0137170407031317	0.0164917680213586	0.0134391095849861	0.0151993801037134
UL21	L	cluster_6	0.00317314126594665	0.00329165958367461	0.00284802615964769	0.00204918032786885	0.00672645739910314	0.0037593984962406	0.00272851296043656	0.00369913686806412	0.00451263537906137	0.00460405156537753	0.00476190476190476	0.00263643553915107	0.00395974261672991	0.00386807817589577	0.00360714122642802	0.00322114391905844	0.00393375746685445	0.00388105196001985	0.00272821021577663	0.00269146072914118	0.0116279069767442	0.00854700854700855	0	0.00677966101694915	0.00421940928270042	0.0143884892086331	0.00669792364367046	0.00432152117545376	0.00486914181375533	0.00469224399668783	0.00301767495329789	0.00411099691675231	0.00386559619387452	0.00255018635977245	0.00417780748663102	0	0	0.0119760479041916	0.0104712041884817	0	0.00342313547862432	0.00356999866542106	0.00403408968008479	0.00256410256410256	0.0037593984962406	0	0.0157593123209169	0.0138504155124654	0.00710227272727273	0.00810536980749747	0.00121065375302663	0.00539568345323741	0.00925354719309068	0.00664010624169987	0.00569643513414186	0.00577484452341668	0.00680163875740822	0.00637317384057261	0.00536508767338393	0.00340323547034152	0.00251547987616099	0.00192250452569276	0.0048349339276698	0.00263157894736842	0.00343642611683849	0	0.00145348837209302	0.00107238605898123	0.0027359781121751	0.00325896214590123	0.00383233532934132	0.00322383898231245	0.00453476965221093	0.00404171553023957	0.00369058793412407	0.00272545238801543	0.00276281254316895	0.0028511255488665
UL23-22	L		0.0109872714582779	0.0111267366208719	0.0121568524036813	0.00409836065573771	0.00896860986547085	0.0112781954887218	0.0109140518417462	0.0172626387176326	0.0162454873646209	0.0101289134438306	0.0126984126984127	0.0102820986026892	0.00940438871473354	0.00956840390879479	0.0104561435550888	0.0100351022093744	0.0103443251906173	0.0119267030552208	0.00891563434150926	0.0091601419133839	0	0	0	0.00677966101694915	0.0126582278481013	0.00959232613908873	0.0207635632953784	0.0185825410544512	0.0188679245283019	0.0140767319900635	0.0125017962350913	0.0127734547056233	0.012042818911686	0.0122278166481397	0.0127840909090909	0	0	0.00598802395209581	0.00523560209424084	0.0180995475113122	0.0126807311514785	0.0125367009208595	0.0128809673163029	0.0102564102564103	0.0225563909774436	0.0200573065902579	0.00859598853868195	0.00554016620498615	0.0113636363636364	0.011144883485309	0.0193704600484262	0.00989208633093525	0.0127493316882583	0.0132802124833997	0.0167217934582874	0.0131361847950248	0.0102621216339843	0.0122561035395627	0.0137398586757393	0.0148591971240264	0.00599200206398349	0.00567968342108217	0.00494713703569589	0	0	0.00628930817610063	0.00968992248062015	0.00536193029490617	0.00586281024037522	0.00768780813904905	0.00606786427145709	0.00958438616363161	0.00749625187406297	0.0088792092477802	0.00761583752879939	0.00889016612281222	0.0087719298245614	0.00790765134807574
UL24-25-26-26.5	L		0.11774440742846	0.115911233367847	0.119841248912212	0.0983606557377049	0.0919282511210762	0.0714285714285714	0.122783083219645	0.0912453760789149	0.0911552346570397	0.0874769797421731	0.0714285714285714	0.0846295808067493	0.0819996700214486	0.0757328990228013	0.0779416465001598	0.0761924427008053	0.0742557428002526	0.115634082370454	0.109324213192006	0.106220944458038	0.0465116279069768	0.00854700854700855	0.0113636363636364	0.064406779661017	0.0464135021097046	0.0575539568345324	0.0669792364367046	0.0648228176318064	0.0766889835666464	0.0616892078388076	0.0662451501652536	0.0682719130817795	0.0891565070869264	0.0814751847250376	0.0810494652406417	0.0689655172413793	0.1	0.0598802395209581	0.0366492146596859	0.0407239819004525	0.0781080084349084	0.0794908581342587	0.0811144037550561	0.0512820512820513	0.0676691729323308	0.0286532951289398	0.0630372492836676	0.0609418282548477	0.0582386363636364	0.0759878419452888	0.0617433414043584	0.0719424460431655	0.080814312152992	0.068614431164232	0.0814038956266079	0.0782459703007996	0.0768465852591385	0.0862339445043632	0.0589178225595394	0.0824445775913721	0.0884545923632611	0.10763585617324	0.0888036598613782	0.0210526315789474	0.0378006872852234	0.0314465408805031	0.0717054263565892	0.0675603217158177	0.0842290404533907	0.0674354474805716	0.0631536926147705	0.0771107432255816	0.0844022433227831	0.0864885240408779	0.0672838979435105	0.0848505636309701	0.0766779152605924	0.076424072639129
UL29-28-27	E/L		0.0346383266536671	0.0314175771531008	0.0340708314654149	0.0225409836065574	0.0179372197309417	0.0263157894736842	0.0190995907230559	0.0246609124537608	0.0451263537906137	0.0313075506445672	0.0349206349206349	0.0366464539941998	0.0323378980366276	0.0354234527687296	0.0290397698735218	0.029692339459013	0.0288961196639308	0.0323952647621748	0.0268252248489041	0.0261041105945681	0.0116279069767442	0.0341880341880342	0.0113636363636364	0.00677966101694915	0.00843881856540084	0.0215827338129496	0.0127260549229739	0.0229040622299049	0.014607425441266	0.0162848468120342	0.0102026153182929	0.0209954485391279	0.0249776984834969	0.0210553848165827	0.0254010695187166	0	0	0.0179640718562874	0.0104712041884817	0.00452488687782806	0.0392431277245605	0.0335479781129054	0.0309424412190954	0.0153846153846154	0.0263157894736842	0.0200573065902579	0.0186246418338109	0.0221606648199446	0.0227272727272727	0.0233029381965552	0.0278450363196126	0.0278776978417266	0.0248817602303105	0.0221336874723329	0.0246233002572584	0.0243685746922198	0.0223539238693767	0.0256397686047652	0.0293444124574719	0.0435470341521869	0.0402992776057792	0.0489555530616129	0.0292646106297144	0.00526315789473684	0.00687285223367698	0	0.00678294573643411	0.0112600536193029	0.0289231971858511	0.0162948107295061	0.0146906187624751	0.0160320641282565	0.0197493845669758	0.0194337409951416	0.0337059476064511	0.0410764609908039	0.0427249225425769	0.0338558741133695
UL30	E	cluster_4	0.000474891890141676	0.000409525722851535	0.000909786134331901	0.00819672131147541	0.00448430493273543	0.0075187969924812	0.00272851296043656	0.00246609124537608	0.000902527075812274	0.00276243093922652	0	0.00131821776957553	0.000659957102788319	0.00183224755700326	0.00105018035706132	0.000949824488953128	0.00126268758195328	0.00102785850995959	0.000535199133238477	0.000795204306337167	0	0	0	0.00338983050847458	0	0.00719424460431655	0.00133958472873409	0.00129645635263613	0	0.00124206458735854	0.000287397614599799	0.000440463955366319	0.00198235702249975	0.000850062119924148	0.00108622994652406	0	0	0	0.00523560209424084	0.00452488687782806	0.000699756976293368	0.000633924996663553	0.000508316930198352	0.0102564102564103	0	0.0143266475644699	0	0	0.00426136363636364	0.00810536980749747	0.00484261501210654	0.00269784172661871	0.000616903146206046	0.000885347498893316	0.000918779860345461	0.0011422769386978	0.00143192394892805	0.00112756152563977	0.00117770217220623	0.00179748352306771	0.000167698658410733	0.000209816483768499	7.1401977834786e-05	0.00263157894736842	0.00343642611683849	0	0.00726744186046512	0.00536193029490617	0.00508110220832519	0.00100275758335422	0.00111776447105788	0.000958438616363161	0.000444222333277806	0.00054447981236388	0.00113064254629235	0.000787970928507861	0.000828843762950684	0.000576185650990443
UL32-31	L		0.0366961915109477	0.033967454295384	0.0253948999235252	0.00614754098360656	0.015695067264574	0.0112781954887218	0.0259208731241473	0.0209617755856967	0.0406137184115523	0.0488029465930018	0.0507936507936508	0.0535196414447667	0.0424022438541495	0.0480456026058632	0.0379434729007808	0.0415444972124716	0.0365693749696469	0.0401219252853193	0.0523320323208062	0.0483392463909958	0.0116279069767442	0.0170940170940171	0.0113636363636364	0.023728813559322	0.029535864978903	0.00959232613908873	0.028801071667783	0.0302506482281763	0.0237370663420572	0.0255313276290367	0.0219859175168846	0.0293642636910879	0.0374169887996828	0.0293598378343033	0.0370153743315508	0	0	0.0239520958083832	0.0261780104712042	0.0135746606334842	0.049020813041957	0.05860469771787	0.0495771235750903	0.0153846153846154	0	0.00859598853868195	0.0286532951289398	0.0249307479224377	0.0142045454545455	0.0192502532928065	0.0193704600484262	0.0152877697841727	0.0376310919185688	0.0413899955732625	0.0350973906651966	0.0317933747937556	0.0412075891969293	0.0381409942151191	0.05188432347553	0.0544757339724386	0.0575980392156863	0.0518344303970411	0.0331050170089712	0.00263157894736842	0	0	0.00581395348837209	0.00589812332439678	0.0291186241938636	0.0430350129522854	0.0429540918163673	0.0330225668728762	0.0420160290225258	0.0371293348969677	0.0643399607475041	0.0475192821121329	0.0546444852288201	0.0499890723411019
UL33-34-35	E/L		0.113916490980652	0.109528813611708	0.0845969251865721	0.0409836065573771	0.031390134529148	0.0338345864661654	0.0368349249658936	0.030826140567201	0.0613718411552347	0.0497237569060774	0.053968253968254	0.0606380174004746	0.0671506352087114	0.0620928338762215	0.0681247431624127	0.081684906049969	0.07459569714924	0.0930034734528957	0.115798817340452	0.130505260582334	0.0348837209302326	0.0427350427350427	0.0568181818181818	0.0203389830508475	0.0379746835443038	0.0287769784172662	0.0549229738780978	0.0535868625756266	0.0493000608642727	0.0663814518354954	0.0712746084207501	0.0623990603435619	0.0624938051343047	0.059831295363892	0.0553977272727273	0	0	0.0538922155688623	0.0209424083769634	0.0452488687782805	0.116793221813505	0.14951454691045	0.122244814085787	0.0307692307692308	0.018796992481203	0.0229226361031519	0.0243553008595989	0.038781163434903	0.046875	0.0395136778115502	0.0375302663438257	0.0539568345323741	0.0771128932757557	0.0792386011509518	0.0720323410510842	0.0789440284300038	0.0879439958633308	0.0849593097362487	0.107301753467679	0.0952666267225884	0.142982456140351	0.11820963106455	0.125718482401963	0.0236842105263158	0.0206185567010309	0.0251572327044025	0.0208333333333333	0.0230563002680965	0.0621457885479773	0.0559872984039442	0.0621157684630739	0.0618628561470768	0.0987099043071057	0.0825933992293517	0.086312825326393	0.0931845149807179	0.106249876660154	0.101905386342413
UL37-36	L		0.0246655969606919	0.023652042219784	0.0271221750481264	0.0368852459016393	0.0269058295964126	0.0676691729323308	0.0177353342428377	0.0135635018495684	0.0171480144404332	0.00920810313075506	0.0142857142857143	0.0158186132349064	0.0161689490183138	0.0215798045602606	0.0191772065202502	0.0206070617385918	0.0213685590792094	0.0208938824696959	0.0135888365292989	0.0130138243210179	0.0232558139534884	0.0341880341880342	0.0340909090909091	0.0305084745762712	0.0210970464135021	0.0311750599520384	0.00803750837240455	0.00561797752808989	0.00486914181375533	0.0111785812862269	0.00934042247449346	0.0114520628395243	0.0150659133709981	0.0164127378539201	0.0177974598930481	0.0689655172413793	0	0.0179640718562874	0.0366492146596859	0.0361990950226244	0.0269690121133606	0.0261911117042573	0.0277194955765612	0.0615384615384615	0.0639097744360902	0.0802292263610315	0.0143266475644699	0.0415512465373961	0.0227272727272727	0.0303951367781155	0.0314769975786925	0.0215827338129496	0.0222085132634176	0.0205843293492696	0.0185593531789783	0.0280492448280239	0.0258939580764488	0.0246592803216002	0.0259748756869929	0.0246854403834632	0.0161893704850361	0.0162485788592815	0.0200792561953966	0.0342105263157895	0.0618556701030928	0.0628930817610063	0.0436046511627907	0.0541554959785523	0.0250146570256009	0.010361828361327	0.0105389221556886	0.0126339635793326	0.0195828011919966	0.0191615010889596	0.0143783599283215	0.0179564669237615	0.0161624533775383	0.0159841846973039
UL38-39-40	E		0.0481727455227049	0.050665286127123	0.0438015875108779	0.108606557377049	0.123318385650224	0.0676691729323308	0.08731241473397	0.112207151664612	0.0640794223826715	0.0755064456721915	0.0952380952380952	0.0664381755866069	0.0589011714238575	0.0582247557003257	0.0712296242180722	0.0785050588478216	0.0704191151473945	0.0385446941234848	0.0450481026538045	0.0463665280156594	0.0813953488372093	0.0170940170940171	0.0681818181818182	0.0983050847457627	0.143459915611814	0.119904076738609	0.0756865371734762	0.0790838375108038	0.0742544126597687	0.0398840739718465	0.0352062077884754	0.0459550726765526	0.0513926058083061	0.045903354475904	0.0528910427807487	0.0344827586206897	0.1	0.0838323353293413	0.109947643979058	0.108597285067873	0.0464203648192452	0.046093020152142	0.0478142372001471	0.105128205128205	0.0601503759398496	0.0773638968481376	0.0974212034383954	0.0886426592797784	0.0809659090909091	0.0851063829787234	0.0944309927360775	0.0863309352517986	0.058811433271643	0.0655157149181054	0.0580668871738332	0.0522908998603884	0.0483274332763216	0.0482400235317188	0.0666383145773358	0.0684961054523667	0.0201883384932921	0.02000087830156	0.0125004462623615	0.0421052631578947	0.0515463917525773	0.050314465408805	0.0910852713178295	0.102412868632708	0.0584326753957397	0.0755410712793515	0.0816766467065868	0.0778077894920275	0.0454217335776556	0.0439772156140057	0.0516468981995051	0.0404275437555622	0.0415013912734592	0.0416045776956548
UL41	L	cluster_10	3.59766583440664e-05	3.09076017246442e-05	2.63706125893305e-05	0	0	0.0037593984962406	0	0	0	0	0	0	0	0	0	0	0.000145694720994609	0.000106330190685475	0.000195804560940906	0.000107046733545388	0	0	0	0	0	0	0	0.000432152117545376	0	0.000138007176373171	0	0.00102774922918808	0.000346912478937457	0.000130778787680638	0.000167112299465241	0	0	0	0	0	4.7280876776579e-05	1.6682236754304e-05	2.1630507668015e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000126919659855312	7.95513304960026e-05	9.80488283165016e-05	6.54278984559016e-05	0.000143798681845416	3.86996904024768e-05	3.41561717762673e-05	3.5700988917393e-05	0	0	0	0	0	0	0	0.000159680638722555	0	3.70185277731505e-05	8.37661249790585e-05	2.13328782319311e-05	9.27024621773954e-06	7.89375012333985e-05	9.93423536190419e-06
UL42-43-44	L		0.0287165686902338	0.0254987714228314	0.0264497244270984	0.00409836065573771	0	0.0037593984962406	0.0136425648021828	0.00986436498150432	0.0234657039711191	0.0156537753222836	0.026984126984127	0.027155286053256	0.0209536380135291	0.0232084690553746	0.0163919455732615	0.0173446211026223	0.0176776261473459	0.0392181186644928	0.0359105564765622	0.0361665035478346	0	0.00854700854700855	0	0.00338983050847458	0	0.00239808153477218	0.0120562625586068	0.013828867761452	0.0139987827145466	0.0126966602263318	0.0119270010058917	0.0142416678901777	0.0261671126969967	0.0207938272412215	0.024649064171123	0	0	0.0119760479041916	0	0.00452488687782806	0.037219506198523	0.038627719204591	0.0320996733793342	0	0.0075187969924812	0	0.00429799426934097	0.00831024930747923	0.00710227272727273	0.00405268490374873	0.00968523002421307	0.00989208633093525	0.0178901912399753	0.0141655599822931	0.0200294009555311	0.0245589541820028	0.0219561672168967	0.0221100107853711	0.0230960481549333	0.0342480527261833	0.0660990712074303	0.0839168346011779	0.0495070713458763	0	0.00343642611683849	0	0.00339147286821705	0.00160857908847185	0.0332225913621262	0.00852343945851091	0.00974051896207585	0.0103685632133833	0.0195087641364503	0.0213603618696599	0.0193275876781295	0.036163230495402	0.0349495786710872	0.0291669150225507
UL48-47-46	L		0.0783139898833637	0.0761022423465051	0.0807468157485299	0.0307377049180328	0.0426008968609865	0.056390977443609	0.0177353342428377	0.029593094944513	0.0406137184115523	0.0405156537753223	0.0333333333333333	0.0429738992881624	0.0415772974756641	0.0517100977198697	0.051595817542578	0.0498451373115837	0.049487640231169	0.0370029063585454	0.0371375983917919	0.0377874969415219	0.0232558139534884	0.0341880341880342	0.0113636363636364	0.0135593220338983	0.0126582278481013	0.0407673860911271	0.0241125251172137	0.0259291270527226	0.0298234936092514	0.0267733922163953	0.0222733151314844	0.0343561885185729	0.0339478640103083	0.0370103969136206	0.0356784759358289	0.0689655172413793	0	0.0179640718562874	0.0209424083769634	0.00904977375565611	0.0744484685724012	0.0690978246363272	0.0716186108887976	0.0307692307692308	0.0413533834586466	0.0286532951289398	0.0229226361031519	0.0110803324099723	0.00994318181818182	0.027355623100304	0.0181598062953995	0.0233812949640288	0.0324902323668517	0.0340858787073927	0.0341786108048512	0.0423911663916741	0.0372300226721292	0.0438768506716345	0.0500196283695368	0.0493948472139005	0.0812757997936017	0.0772807783703603	0.10365017110974	0.0131578947368421	0.0171821305841924	0.00628930817610063	0.0387596899224806	0.0386058981233244	0.0513973031072894	0.0460432857023481	0.0458283433133733	0.0515814237169992	0.0576748662705684	0.0565421343608645	0.0432417441761243	0.0597374666271136	0.0545458133522783	0.0552144801414635
UL49.5-49	L		0.0492880219313709	0.0503639370103077	0.0452783418158804	0.055327868852459	0.0358744394618834	0.0451127819548872	0.053206002728513	0.0517879161528977	0.0297833935018051	0.0368324125230203	0.0380952380952381	0.0435011863959926	0.0407523510971787	0.0360342019543974	0.0459796356330761	0.044600454263886	0.0412316060414744	0.0480435244913873	0.0458965890845484	0.041962319549792	0.0232558139534884	0.0256410256410256	0.0340909090909091	0.023728813559322	0.0379746835443038	0.026378896882494	0.0468854655056932	0.0453759723422645	0.0486914181375533	0.0452663538504002	0.0491449920965656	0.0406695052121568	0.0407374368123699	0.0426992741777284	0.0401069518716578	0.0689655172413793	0	0.0479041916167665	0.0209424083769634	0.0316742081447964	0.0565479286247884	0.0476945148805552	0.0565313317903571	0.041025641025641	0.018796992481203	0.0286532951289398	0.0501432664756447	0.0304709141274238	0.0539772727272727	0.0324214792299899	0.0326876513317191	0.0341726618705036	0.0495578860785523	0.0409473218238158	0.0459389930172731	0.0441680416296484	0.0466170796706575	0.0422100205902539	0.0493326354357498	0.0457519472738167	0.0622097523219814	0.0650919044993437	0.0696628296603816	0.0289473684210526	0.0240549828178694	0.0125786163522013	0.0503875968992248	0.0493297587131367	0.0613640805159273	0.054566725160859	0.0586826347305389	0.0500130696174959	0.0464027245636441	0.0460713687384822	0.0445003839918082	0.0483072530406408	0.046454719475855	0.0565059307385111
UL5-4	E/L		0.00452586361968355	0.00526201919362067	0.00570923762559004	0.0122950819672131	0.00672645739910314	0.0075187969924812	0.0109140518417462	0.0123304562268804	0.00902527075812274	0.0156537753222836	0.00317460317460317	0.00870023727919852	0.0105593136446131	0.00875407166123779	0.00789918268572211	0.00821804666529011	0.00728473604973047	0.00902034450981782	0.00819768428472594	0.00758502569121605	0.0116279069767442	0	0.0113636363636364	0.0135593220338983	0.00421940928270042	0.00479616306954436	0.00937709310113865	0.00864304235090752	0.00852099817407182	0.00703836599503174	0.00574795229199598	0.00616649537512847	0.00916840122906135	0.00712744392859478	0.00885695187165775	0	0	0.00598802395209581	0.0104712041884817	0.00452488687782806	0.00463352592410474	0.00432904043774189	0.00514806082498756	0.00769230769230769	0.0112781954887218	0.00859598853868195	0.00859598853868195	0.00554016620498615	0.0113636363636364	0.00506585612968592	0.00605326876513317	0.00899280575539568	0.00945918157515937	0.00885347498893316	0.00569643513414186	0.00748825993146338	0.00759715206236824	0.00686341798215511	0.00700078513478147	0.00627920910724985	0.00225748194014448	0.00188834835391649	0.00214205933504358	0	0.00343642611683849	0	0.00387596899224806	0.00160857908847185	0.00312683212820012	0.00593298236817916	0.00463073852295409	0.00479219308181581	0.0039609824717271	0.00358100184285475	0.00443723867224166	0.0033280183921685	0.00334497661476526	0.00388428602650454
UL50	L	cluster_11	0.00413012037789882	0.00554018760914247	0.00510271353603544	0.0245901639344262	0.0291479820627803	0.0112781954887218	0.0272851296043656	0.0221948212083847	0.0108303249097473	0.0193370165745856	0.0142857142857143	0.014764039019246	0.0133641313314635	0.0156758957654723	0.0115976439431989	0.0106545529630394	0.0112184935165849	0.00900262281137024	0.00848486430743927	0.00856373868363103	0.0465116279069768	0.0427350427350427	0.0340909090909091	0.0576271186440678	0.0379746835443038	0.0335731414868106	0.02947086403215	0.0259291270527226	0.0279975654290931	0.0154568037537952	0.0159505676102888	0.0126266333871678	0.0129844384973734	0.0113777545282155	0.0120320855614973	0	0	0.0419161676646707	0.0209424083769634	0.0180995475113122	0.00418908568240489	0.00442913385826772	0.00443425407194307	0.0153846153846154	0.037593984962406	0.0114613180515759	0.0128939828080229	0.0193905817174515	0.0184659090909091	0.011144883485309	0.0193704600484262	0.0296762589928058	0.0148056755089451	0.016821602478973	0.0158030135979419	0.00996319329864196	0.0100632433077443	0.00955976076085891	0.00736063857628893	0.00603954463750749	0.00263157894736842	0.00244460600855856	0.00296318208014362	0.00263157894736842	0.0103092783505155	0	0.0222868217054264	0.0166219839142091	0.0214969708813758	0.0227291718893624	0.01812375249501	0.01350527141239	0.00845873359616488	0.00848132015412967	0.0117330830275621	0.00434774547611984	0.00533814852090857	0.00599034392322823
UL51	L	cluster_12	0.00184920023888501	0.00214807831986277	0.00258432003375438	0.00204918032786885	0.00448430493273543	0.0037593984962406	0.00409276944065484	0.00986436498150432	0.00631768953068592	0.00368324125230203	0.00158730158730159	0.00711837595570788	0.00428972116812407	0.00488599348534202	0.00456600155244053	0.00359281437125749	0.00495362051381672	0.00196710852768129	0.00227133290691451	0.00212564228040127	0	0	0	0.00677966101694915	0	0.00959232613908873	0.00669792364367046	0.00475367329299914	0.00426049908703591	0.00234612199834391	0.00416726541169708	0.00132139186609896	0.00247794627812469	0.00313869090433532	0.00384358288770053	0	0	0.00598802395209581	0	0.0135746606334842	0.00188177889570784	0.00163485920192179	0.00214142025913348	0.00769230769230769	0.0037593984962406	0.00859598853868195	0.00286532951289398	0	0.00426136363636364	0.00810536980749747	0.00242130750605327	0.00719424460431655	0.00843100966481596	0.00774679061531651	0.00790150679897097	0.00444218809493591	0.00604590111769619	0.0058829296989901	0.0041219576027218	0.00275614140203715	0.000709494324045408	0.000663605623081765	0.00107102966752179	0.00789473684210526	0.00343642611683849	0.00628930817610063	0.00242248062015504	0.00160857908847185	0.0027359781121751	0.0106125177571655	0.010059880239521	0.00601202404809619	0.00510855683269476	0.00456525381135869	0.00552521546207014	0.00276253337288638	0.00307856254810254	0.00376507520216169
