gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean	sd	varcoeff	libtype	sample_name	norm.method
AZURE	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	2671	PK-15_2h_1	0	0	0		dcDNA	PK-15_2h_1	viral_read.count
AZURE	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	2417	PK-15_2h_2	0	0	0		dcDNA	PK-15_2h_2	viral_read.count
AZURE	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	8463	PK-15_2h_3	0	0	0		dcDNA	PK-15_2h_3	viral_read.count
AZURE	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	1589	C6_4h_1	0	0.000215331610680448	0.000372965290174177	1.73205080756888	dcDNA	C6_4h_1	viral_read.count
AZURE	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	1548	C6_4h_2	0.000645994832041344	0.000215331610680448	0.000372965290174177	1.73205080756888	dcDNA	C6_4h_2	viral_read.count
AZURE	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	871	C6_4h_3	0	0.000215331610680448	0.000372965290174177	1.73205080756888	dcDNA	C6_4h_3	viral_read.count
AZURE	E	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	7736	PC-12_4h_1	0.000517063081695967	0.00051056964578216	8.40217716552471e-05	0.16456476084968	dcDNA	PC-12_4h_1	viral_read.count
AZURE	E	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	7084	PC-12_4h_2	0.000423489553924337	0.00051056964578216	8.40217716552471e-05	0.16456476084968	dcDNA	PC-12_4h_2	viral_read.count
AZURE	E	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	8458	PC-12_4h_3	0.000591156301726176	0.00051056964578216	8.40217716552471e-05	0.16456476084968	dcDNA	PC-12_4h_3	viral_read.count
AZURE	E	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	18718	PK-15_4h_1	0	1.70059350713399e-05	2.94551435737782e-05	1.73205080756888	dcDNA	PK-15_4h_1	viral_read.count
AZURE	E	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	19601	PK-15_4h_2	5.10178052140197e-05	1.70059350713399e-05	2.94551435737782e-05	1.73205080756888	dcDNA	PK-15_4h_2	viral_read.count
AZURE	E	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	16757	PK-15_4h_3	0	1.70059350713399e-05	2.94551435737782e-05	1.73205080756888	dcDNA	PK-15_4h_3	viral_read.count
AZURE	E	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	5993	C6_6h_1	0.00133489070582346	0.000779866970295405	0.000558303449253671	0.715895749556096	dcDNA	C6_6h_1	viral_read.count
AZURE	E	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	9160	C6_6h_2	0.000218340611353712	0.000779866970295405	0.000558303449253671	0.715895749556096	dcDNA	C6_6h_2	viral_read.count
AZURE	E	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	7630	C6_6h_3	0.000786369593709043	0.000779866970295405	0.000558303449253671	0.715895749556096	dcDNA	C6_6h_3	viral_read.count
AZURE	E	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	24142	PC-12_6h_1	0.00028995112252506	0.000260529088438834	3.71045611455033e-05	0.142420032127102	dcDNA	PC-12_6h_1	viral_read.count
AZURE	E	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	40324	PC-12_6h_2	0.000272790397777998	0.000260529088438834	3.71045611455033e-05	0.142420032127102	dcDNA	PC-12_6h_2	viral_read.count
AZURE	E	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	31986	PC-12_6h_3	0.000218845745013443	0.000260529088438834	3.71045611455033e-05	0.142420032127102	dcDNA	PC-12_6h_3	viral_read.count
AZURE	E	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	89329	PK-15_6h_1	1.11945728710721e-05	2.30335917183006e-05	1.86803237946275e-05	0.811003512742897	dcDNA	PK-15_6h_1	viral_read.count
AZURE	E	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	74974	PK-15_6h_2	1.33379571584816e-05	2.30335917183006e-05	1.86803237946275e-05	0.811003512742897	dcDNA	PK-15_6h_2	viral_read.count
AZURE	E	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	89750	PK-15_6h_3	4.45682451253482e-05	2.30335917183006e-05	1.86803237946275e-05	0.811003512742897	dcDNA	PK-15_6h_3	viral_read.count
AZURE	E	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	31105	C6_8h_1	0.000257193377270535	0.000383345487568933	0.000169875405681173	0.44313918172997	dcDNA	C6_8h_1	viral_read.count
AZURE	E	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	34773	C6_8h_2	0.000316337388203491	0.000383345487568933	0.000169875405681173	0.44313918172997	dcDNA	C6_8h_2	viral_read.count
AZURE	E	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	29488	C6_8h_3	0.000576505697232773	0.000383345487568933	0.000169875405681173	0.44313918172997	dcDNA	C6_8h_3	viral_read.count
AZURE	E	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	-	48235	PC-12_8h_1	0.000145122836114854	0.000243882302073189	0.000139666976171	0.572681883776407	dcDNA	PC-12_8h_1	viral_read.count
AZURE	E	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	-	58370	PC-12_8h_2	0.000342641768031523	0.000243882302073189	0.000139666976171	0.572681883776407	dcDNA	PC-12_8h_2	viral_read.count
AZURE	E	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	160382	PK-15_8h_1	4.36457956628549e-05	2.45137053443636e-05	1.69162413831049e-05	0.690072803987362	dcDNA	PK-15_8h_1	viral_read.count
AZURE	E	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	163415	PK-15_8h_2	1.83581678548481e-05	2.45137053443636e-05	1.69162413831049e-05	0.690072803987362	dcDNA	PK-15_8h_2	viral_read.count
AZURE	E	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	173353	PK-15_8h_3	1.15371525153877e-05	2.45137053443636e-05	1.69162413831049e-05	0.690072803987362	dcDNA	PK-15_8h_3	viral_read.count
CTO	L			C6	C6_dRNA	LT934125.1	-	8697	C6_dRNA	0.0578360354145108	0.0578360354145108			dcDNA	C6_dRNA	viral_read.count
CTO	L			PC-12	PC-12_dRNA	LT934125.1	-	24275	PC-12_dRNA	0.0421421215242019	0.0421421215242019			dcDNA	PC-12_dRNA	viral_read.count
CTO	L			PK-15	PK-15_dRNA	LT934125.1	-	125683	PK-15_dRNA	0.0768520802336036	0.0768520802336036			dcDNA	PK-15_dRNA	viral_read.count
CTO	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	-	35	PC-12_0.5h_1	0.0285714285714286	0.00952380952380952	0.0164957219768465	1.73205080756888	dcDNA	PC-12_0.5h_1	viral_read.count
CTO	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	-	13	PC-12_0.5h_2	0	0.00952380952380952	0.0164957219768465	1.73205080756888	dcDNA	PC-12_0.5h_2	viral_read.count
CTO	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	-	8	PC-12_0.5h_3	0	0.00952380952380952	0.0164957219768465	1.73205080756888	dcDNA	PC-12_0.5h_3	viral_read.count
CTO	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	230	PC-12_1.5h_1	0.0130434782608696	0.01782668956582	0.00788120742650704	0.442101568965338	dcDNA	PC-12_1.5h_1	viral_read.count
CTO	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	260	PC-12_1.5h_2	0.0269230769230769	0.01782668956582	0.00788120742650704	0.442101568965338	dcDNA	PC-12_1.5h_2	viral_read.count
CTO	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	296	PC-12_1.5h_3	0.0135135135135135	0.01782668956582	0.00788120742650704	0.442101568965338	dcDNA	PC-12_1.5h_3	viral_read.count
CTO	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	181251	C6_12h_1	0.0340908463953302	0.028809126328228	0.00929578198872081	0.322667958854848	dcDNA	C6_12h_1	viral_read.count
CTO	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	170428	C6_12h_2	0.0342608022155984	0.028809126328228	0.00929578198872081	0.322667958854848	dcDNA	C6_12h_2	viral_read.count
CTO	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	98032	C6_12h_3	0.0180757303737555	0.028809126328228	0.00929578198872081	0.322667958854848	dcDNA	C6_12h_3	viral_read.count
CTO	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	159605	PC-12_12h_1	0.147144513016509	0.152353726507452	0.0190388643196935	0.124964874546487	dcDNA	PC-12_12h_1	viral_read.count
CTO	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	189271	PC-12_12h_2	0.173454993105124	0.152353726507452	0.0190388643196935	0.124964874546487	dcDNA	PC-12_12h_2	viral_read.count
CTO	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	139094	PC-12_12h_3	0.136461673400722	0.152353726507452	0.0190388643196935	0.124964874546487	dcDNA	PC-12_12h_3	viral_read.count
CTO	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	275362	PK-15_12h_1	0.226200419811012	0.196570631794475	0.036559855553752	0.185988391144702	dcDNA	PK-15_12h_1	viral_read.count
CTO	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	319933	PK-15_12h_2	0.155713852587886	0.196570631794475	0.036559855553752	0.185988391144702	dcDNA	PK-15_12h_2	viral_read.count
CTO	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	347747	PK-15_12h_3	0.207797622984526	0.196570631794475	0.036559855553752	0.185988391144702	dcDNA	PK-15_12h_3	viral_read.count
CTO	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	655	C6_1h_1	0.00916030534351145	0.00824263855764861	0.0021708188622624	0.263364558215164	dcDNA	C6_1h_1	viral_read.count
CTO	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	612	C6_1h_2	0.00980392156862745	0.00824263855764861	0.0021708188622624	0.263364558215164	dcDNA	C6_1h_2	viral_read.count
CTO	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	347	C6_1h_3	0.00576368876080692	0.00824263855764861	0.0021708188622624	0.263364558215164	dcDNA	C6_1h_3	viral_read.count
CTO	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	111	NRK_1h_1	0	0.00754661453406487	0.00668781805744654	0.886201094180472	dcDNA	NRK_1h_1	viral_read.count
CTO	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	157	NRK_1h_2	0.0127388535031847	0.00754661453406487	0.00668781805744654	0.886201094180472	dcDNA	NRK_1h_2	viral_read.count
CTO	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	101	NRK_1h_3	0.0099009900990099	0.00754661453406487	0.00668781805744654	0.886201094180472	dcDNA	NRK_1h_3	viral_read.count
CTO	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	534	PC-12_1h_1	0.0280898876404494	0.0148500534667143	0.0117353011786854	0.790253126360087	dcDNA	PC-12_1h_1	viral_read.count
CTO	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	349	PC-12_1h_2	0.00573065902578797	0.0148500534667143	0.0117353011786854	0.790253126360087	dcDNA	PC-12_1h_2	viral_read.count
CTO	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	466	PC-12_1h_3	0.0107296137339056	0.0148500534667143	0.0117353011786854	0.790253126360087	dcDNA	PC-12_1h_3	viral_read.count
CTO	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	433	PK-15_1h_1	0.0184757505773672	0.0209186601165385	0.00785319280475741	0.375415670076717	dcDNA	PK-15_1h_1	viral_read.count
CTO	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	343	PK-15_1h_2	0.0145772594752187	0.0209186601165385	0.00785319280475741	0.375415670076717	dcDNA	PK-15_1h_2	viral_read.count
CTO	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	202	PK-15_1h_3	0.0297029702970297	0.0209186601165385	0.00785319280475741	0.375415670076717	dcDNA	PK-15_1h_3	viral_read.count
CTO	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	925	PC-12_2.5h_1	0.0421621621621622	0.0437409055230837	0.00148292507304837	0.0339024776765488	dcDNA	PC-12_2.5h_1	viral_read.count
CTO	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	455	PC-12_2.5h_2	0.043956043956044	0.0437409055230837	0.00148292507304837	0.0339024776765488	dcDNA	PC-12_2.5h_2	viral_read.count
CTO	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	909	PC-12_2.5h_3	0.0451045104510451	0.0437409055230837	0.00148292507304837	0.0339024776765488	dcDNA	PC-12_2.5h_3	viral_read.count
CTO	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	-	967	C6_2h_1	0.0144777662874871	0.030663073944425	0.0228894815996227	0.746483592646599	dcDNA	C6_2h_1	viral_read.count
CTO	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	-	1174	C6_2h_2	0.0468483816013629	0.030663073944425	0.0228894815996227	0.746483592646599	dcDNA	C6_2h_2	viral_read.count
CTO	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	381	NRK_2h_1	0.0026246719160105	0.00886886826987177	0.00544389879704114	0.613821136066986	dcDNA	NRK_2h_1	viral_read.count
CTO	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	317	NRK_2h_2	0.0126182965299685	0.00886886826987177	0.00544389879704114	0.613821136066986	dcDNA	NRK_2h_2	viral_read.count
CTO	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	528	NRK_2h_3	0.0113636363636364	0.00886886826987177	0.00544389879704114	0.613821136066986	dcDNA	NRK_2h_3	viral_read.count
CTO	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	1313	PC-12_2h_1	0.015993907083016	0.0197223334654795	0.00691773431204382	0.350756381041428	dcDNA	PC-12_2h_1	viral_read.count
CTO	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	1099	PC-12_2h_2	0.0154686078252957	0.0197223334654795	0.00691773431204382	0.350756381041428	dcDNA	PC-12_2h_2	viral_read.count
CTO	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	1516	PC-12_2h_3	0.0277044854881266	0.0197223334654795	0.00691773431204382	0.350756381041428	dcDNA	PC-12_2h_3	viral_read.count
CTO	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	2671	PK-15_2h_1	0.00262074129539498	0.0559175024662578	0.0920742883150177	1.64660945596735	dcDNA	PK-15_2h_1	viral_read.count
CTO	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	2417	PK-15_2h_2	0.0028961522548614	0.0559175024662578	0.0920742883150177	1.64660945596735	dcDNA	PK-15_2h_2	viral_read.count
CTO	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	8463	PK-15_2h_3	0.162235613848517	0.0559175024662578	0.0920742883150177	1.64660945596735	dcDNA	PK-15_2h_3	viral_read.count
CTO	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	1589	C6_4h_1	0.0704845814977974	0.0691382397073795	0.00403760191890254	0.0583989690219374	dcDNA	C6_4h_1	viral_read.count
CTO	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	1548	C6_4h_2	0.0645994832041344	0.0691382397073795	0.00403760191890254	0.0583989690219374	dcDNA	C6_4h_2	viral_read.count
CTO	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	871	C6_4h_3	0.0723306544202067	0.0691382397073795	0.00403760191890254	0.0583989690219374	dcDNA	C6_4h_3	viral_read.count
CTO	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	7736	PC-12_4h_1	0.129782833505688	0.11496778109045	0.0209188171620441	0.1819537348954	dcDNA	PC-12_4h_1	viral_read.count
CTO	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	7084	PC-12_4h_2	0.124082439299831	0.11496778109045	0.0209188171620441	0.1819537348954	dcDNA	PC-12_4h_2	viral_read.count
CTO	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	8458	PC-12_4h_3	0.0910380704658312	0.11496778109045	0.0209188171620441	0.1819537348954	dcDNA	PC-12_4h_3	viral_read.count
CTO	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	18718	PK-15_4h_1	0.0994230152794102	0.0831716267874483	0.0335070041888405	0.402865802715033	dcDNA	PK-15_4h_1	viral_read.count
CTO	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	19601	PK-15_4h_2	0.105453803377379	0.0831716267874483	0.0335070041888405	0.402865802715033	dcDNA	PK-15_4h_2	viral_read.count
CTO	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	16757	PK-15_4h_3	0.0446380617055559	0.0831716267874483	0.0335070041888405	0.402865802715033	dcDNA	PK-15_4h_3	viral_read.count
CTO	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	5993	C6_6h_1	0.129651259803104	0.121044258894574	0.00952678483401693	0.0787049705704295	dcDNA	C6_6h_1	viral_read.count
CTO	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	9160	C6_6h_2	0.110807860262009	0.121044258894574	0.00952678483401693	0.0787049705704295	dcDNA	C6_6h_2	viral_read.count
CTO	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	7630	C6_6h_3	0.122673656618611	0.121044258894574	0.00952678483401693	0.0787049705704295	dcDNA	C6_6h_3	viral_read.count
CTO	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	24142	PC-12_6h_1	0.103139756441057	0.122007197817489	0.0213444431608522	0.174944130696137	dcDNA	PC-12_6h_1	viral_read.count
CTO	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	40324	PC-12_6h_2	0.145174089872037	0.122007197817489	0.0213444431608522	0.174944130696137	dcDNA	PC-12_6h_2	viral_read.count
CTO	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	31986	PC-12_6h_3	0.117707747139373	0.122007197817489	0.0213444431608522	0.174944130696137	dcDNA	PC-12_6h_3	viral_read.count
CTO	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	89329	PK-15_6h_1	0.135801363498976	0.155047396192773	0.0633337267350931	0.408479782893931	dcDNA	PK-15_6h_1	viral_read.count
CTO	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	74974	PK-15_6h_2	0.10356923733561	0.155047396192773	0.0633337267350931	0.408479782893931	dcDNA	PK-15_6h_2	viral_read.count
CTO	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	89750	PK-15_6h_3	0.225771587743733	0.155047396192773	0.0633337267350931	0.408479782893931	dcDNA	PK-15_6h_3	viral_read.count
CTO	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	31105	C6_8h_1	0.0757434496061727	0.0867895870309019	0.00997283845231308	0.11490823719166	dcDNA	C6_8h_1	viral_read.count
CTO	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	34773	C6_8h_2	0.0951312800161045	0.0867895870309019	0.00997283845231308	0.11490823719166	dcDNA	C6_8h_2	viral_read.count
CTO	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	29488	C6_8h_3	0.0894940314704286	0.0867895870309019	0.00997283845231308	0.11490823719166	dcDNA	C6_8h_3	viral_read.count
