gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean.x	sd.x	varcoeff.x	mean.y	sd.y	varcoeff.y	libtype	sample_name	norm.method	cluster
ORF-1	E	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	367	PC-12_2h_3	0.00544959128065395	0.00181653042688465	0.003146322992859	1.73205080756888	0.00181653042688465	0.003146322992859	1.73205080756888	dcDNA	PC-12_2h_3	viral_read.count	cluster_1
ORF-1	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	310	PK-15_2h_1	0	0.000831946755407654	0.00144097404955813	1.73205080756888	0.000831946755407654	0.00144097404955813	1.73205080756888	dcDNA	PK-15_2h_1	viral_read.count	cluster_1
ORF-1	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	286	PK-15_2h_2	0	0.000831946755407654	0.00144097404955813	1.73205080756888	0.000831946755407654	0.00144097404955813	1.73205080756888	dcDNA	PK-15_2h_2	viral_read.count	cluster_1
ORF-1	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	1202	PK-15_2h_3	0.00249584026622296	0.000831946755407654	0.00144097404955813	1.73205080756888	0.000831946755407654	0.00144097404955813	1.73205080756888	dcDNA	PK-15_2h_3	viral_read.count	cluster_1
ORF-1	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	534	C6_4h_1	0.00936329588014981	0.00494925219161606	0.00470453648525934	0.950555013791526	0.00494925219161606	0.00470453648525934	0.950555013791526	dcDNA	C6_4h_1	viral_read.count	cluster_1
ORF-1	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	547	C6_4h_2	0.00548446069469835	0.00494925219161606	0.00470453648525934	0.950555013791526	0.00494925219161606	0.00470453648525934	0.950555013791526	dcDNA	C6_4h_2	viral_read.count	cluster_1
ORF-1	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	258	C6_4h_3	0	0.00494925219161606	0.00470453648525934	0.950555013791526	0.00494925219161606	0.00470453648525934	0.950555013791526	dcDNA	C6_4h_3	viral_read.count	cluster_1
ORF-1	E	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2319	PC-12_4h_1	0.00603708495040966	0.00580645402935628	0.000769073414560917	0.132451477385791	0.00580645402935628	0.000769073414560917	0.132451477385791	dcDNA	PC-12_4h_1	viral_read.count	cluster_1
ORF-1	E	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2176	PC-12_4h_2	0.00643382352941176	0.00580645402935628	0.000769073414560917	0.132451477385791	0.00580645402935628	0.000769073414560917	0.132451477385791	dcDNA	PC-12_4h_2	viral_read.count	cluster_1
ORF-1	E	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2425	PC-12_4h_3	0.00494845360824742	0.00580645402935628	0.000769073414560917	0.132451477385791	0.00580645402935628	0.000769073414560917	0.132451477385791	dcDNA	PC-12_4h_3	viral_read.count	cluster_1
ORF-1	E	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	6484	PK-15_4h_1	0.0013880320789636	0.00121309314199189	0.000402653943881213	0.331923353568761	0.00121309314199189	0.000402653943881213	0.331923353568761	dcDNA	PK-15_4h_1	viral_read.count	cluster_1
ORF-1	E	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	6644	PK-15_4h_2	0.000752558699578567	0.00121309314199189	0.000402653943881213	0.331923353568761	0.00121309314199189	0.000402653943881213	0.331923353568761	dcDNA	PK-15_4h_2	viral_read.count	cluster_1
ORF-1	E	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	5338	PK-15_4h_3	0.0014986886474335	0.00121309314199189	0.000402653943881213	0.331923353568761	0.00121309314199189	0.000402653943881213	0.331923353568761	dcDNA	PK-15_4h_3	viral_read.count	cluster_1
ORF-1	E	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	2190	C6_6h_1	0.00410958904109589	0.00446727593187331	0.000373259709773577	0.0835542096494259	0.00446727593187331	0.000373259709773577	0.0835542096494259	dcDNA	C6_6h_1	viral_read.count	cluster_1
ORF-1	E	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	3380	C6_6h_2	0.00443786982248521	0.00446727593187331	0.000373259709773577	0.0835542096494259	0.00446727593187331	0.000373259709773577	0.0835542096494259	dcDNA	C6_6h_2	viral_read.count	cluster_1
ORF-1	E	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	2884	C6_6h_3	0.00485436893203884	0.00446727593187331	0.000373259709773577	0.0835542096494259	0.00446727593187331	0.000373259709773577	0.0835542096494259	dcDNA	C6_6h_3	viral_read.count	cluster_1
ORF-1	E	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	6138	PC-12_6h_1	0.00456174649723037	0.00557704086141948	0.000933014177407904	0.167295560601367	0.00557704086141948	0.000933014177407904	0.167295560601367	dcDNA	PC-12_6h_1	viral_read.count	cluster_1
ORF-1	E	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	11412	PC-12_6h_2	0.00639677532422012	0.00557704086141948	0.000933014177407904	0.167295560601367	0.00557704086141948	0.000933014177407904	0.167295560601367	dcDNA	PC-12_6h_2	viral_read.count	cluster_1
ORF-1	E	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	9701	PC-12_6h_3	0.00577260076280796	0.00557704086141948	0.000933014177407904	0.167295560601367	0.00557704086141948	0.000933014177407904	0.167295560601367	dcDNA	PC-12_6h_3	viral_read.count	cluster_1
ORF-1	E	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	32396	PK-15_6h_1	0.00145079639461662	0.00141094288493814	0.000268038981252163	0.189971531883741	0.00141094288493814	0.000268038981252163	0.189971531883741	dcDNA	PK-15_6h_1	viral_read.count	cluster_1
ORF-1	E	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	25773	PK-15_6h_2	0.00112520855158499	0.00141094288493814	0.000268038981252163	0.189971531883741	0.00141094288493814	0.000268038981252163	0.189971531883741	dcDNA	PK-15_6h_2	viral_read.count	cluster_1
ORF-1	E	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	37421	PK-15_6h_3	0.00165682370861281	0.00141094288493814	0.000268038981252163	0.189971531883741	0.00141094288493814	0.000268038981252163	0.189971531883741	dcDNA	PK-15_6h_3	viral_read.count	cluster_1
ORF-1	E	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	8300	C6_8h_1	0.00228915662650602	0.00240670556628871	0.000104569073177312	0.0434490511186893	0.00240670556628871	0.000104569073177312	0.0434490511186893	dcDNA	C6_8h_1	viral_read.count	cluster_1
ORF-1	E	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	8601	C6_8h_2	0.00244157656086502	0.00240670556628871	0.000104569073177312	0.0434490511186893	0.00240670556628871	0.000104569073177312	0.0434490511186893	dcDNA	C6_8h_2	viral_read.count	cluster_1
ORF-1	E	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	6829	C6_8h_3	0.00248938351149509	0.00240670556628871	0.000104569073177312	0.0434490511186893	0.00240670556628871	0.000104569073177312	0.0434490511186893	dcDNA	C6_8h_3	viral_read.count	cluster_1
ORF-1	E	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	+	10964	PC-12_8h_1	0.00300985041955491	0.00504415163600144	0.00287693637025077	0.570350889080597	0.00504415163600144	0.00287693637025077	0.570350889080597	dcDNA	PC-12_8h_1	viral_read.count	cluster_1
ORF-1	E	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	+	11867	PC-12_8h_2	0.00707845285244796	0.00504415163600144	0.00287693637025077	0.570350889080597	0.00504415163600144	0.00287693637025077	0.570350889080597	dcDNA	PC-12_8h_2	viral_read.count	cluster_1
ORF-1	E	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	58366	PK-15_8h_1	0.0019531919268067	0.00193448012485305	0.000484708891897745	0.250562869925874	0.00193448012485305	0.000484708891897745	0.250562869925874	dcDNA	PK-15_8h_1	viral_read.count	cluster_1
ORF-1	E	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	63082	PK-15_8h_2	0.00240956215719223	0.00193448012485305	0.000484708891897745	0.250562869925874	0.00193448012485305	0.000484708891897745	0.250562869925874	dcDNA	PK-15_8h_2	viral_read.count	cluster_1
ORF-1	E	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	61082	PK-15_8h_3	0.00144068629056023	0.00193448012485305	0.000484708891897745	0.250562869925874	0.00193448012485305	0.000484708891897745	0.250562869925874	dcDNA	PK-15_8h_3	viral_read.count	cluster_1
UL54	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	-	7	PC-12_0.5h_1	0	0	0		0	0		dcDNA	PC-12_0.5h_1	viral_read.count	cluster_2
UL54	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	-	8	PC-12_0.5h_2	0	0	0		0	0		dcDNA	PC-12_0.5h_2	viral_read.count	cluster_2
UL54	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	94	PC-12_1.5h_1	0.0212765957446809	0.0369148195311322	0.0147720512136863	0.400165879213585	0.0369148195311322	0.0147720512136863	0.400165879213585	dcDNA	PC-12_1.5h_1	viral_read.count	cluster_2
UL54	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	79	PC-12_1.5h_2	0.0506329113924051	0.0369148195311322	0.0147720512136863	0.400165879213585	0.0369148195311322	0.0147720512136863	0.400165879213585	dcDNA	PC-12_1.5h_2	viral_read.count	cluster_2
UL54	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	103	PC-12_1.5h_3	0.0388349514563107	0.0369148195311322	0.0147720512136863	0.400165879213585	0.0369148195311322	0.0147720512136863	0.400165879213585	dcDNA	PC-12_1.5h_3	viral_read.count	cluster_2
UL54	E	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	45068	C6_12h_1	0.000576906008697968	0.00110984793148472	0.000619948887899883	0.558589037572502	0.00110984793148472	0.000619948887899883	0.558589037572502	dcDNA	C6_12h_1	viral_read.count	cluster_2
UL54	E	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	39484	C6_12h_2	0.000962415155506028	0.00110984793148472	0.000619948887899883	0.558589037572502	0.00110984793148472	0.000619948887899883	0.558589037572502	dcDNA	C6_12h_2	viral_read.count	cluster_2
UL54	E	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	21785	C6_12h_3	0.00179022263025017	0.00110984793148472	0.000619948887899883	0.558589037572502	0.00110984793148472	0.000619948887899883	0.558589037572502	dcDNA	C6_12h_3	viral_read.count	cluster_2
UL54	E	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	33536	PC-12_12h_1	0.000596374045801527	0.000460299974734369	0.000149763475313595	0.325360598596645	0.000460299974734369	0.000149763475313595	0.325360598596645	dcDNA	PC-12_12h_1	viral_read.count	cluster_2
UL54	E	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	53643	PC-12_12h_2	0.000484685793113733	0.000460299974734369	0.000149763475313595	0.325360598596645	0.000460299974734369	0.000149763475313595	0.325360598596645	dcDNA	PC-12_12h_2	viral_read.count	cluster_2
UL54	E	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	30016	PC-12_12h_3	0.000299840085287846	0.000460299974734369	0.000149763475313595	0.325360598596645	0.000460299974734369	0.000149763475313595	0.325360598596645	dcDNA	PC-12_12h_3	viral_read.count	cluster_2
UL54	E	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	123761	PK-15_12h_1	0.000169681886862582	0.000133908763726141	3.85616730680508e-05	0.287969748917359	0.000133908763726141	3.85616730680508e-05	0.287969748917359	dcDNA	PK-15_12h_1	viral_read.count	cluster_2
UL54	E	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	136707	PK-15_12h_2	0.000138983373199617	0.000133908763726141	3.85616730680508e-05	0.287969748917359	0.000133908763726141	3.85616730680508e-05	0.287969748917359	dcDNA	PK-15_12h_2	viral_read.count	cluster_2
UL54	E	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	118202	PK-15_12h_3	9.30610311162248e-05	0.000133908763726141	3.85616730680508e-05	0.287969748917359	0.000133908763726141	3.85616730680508e-05	0.287969748917359	dcDNA	PK-15_12h_3	viral_read.count	cluster_2
UL54	E	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	176	C6_1h_1	0.0340909090909091	0.0202525252525253	0.0179277279157625	0.885209508060094	0.0202525252525253	0.0179277279157625	0.885209508060094	dcDNA	C6_1h_1	viral_read.count	cluster_2
UL54	E	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	171	C6_1h_2	0	0.0202525252525253	0.0179277279157625	0.885209508060094	0.0202525252525253	0.0179277279157625	0.885209508060094	dcDNA	C6_1h_2	viral_read.count	cluster_2
UL54	E	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	75	C6_1h_3	0.0266666666666667	0.0202525252525253	0.0179277279157625	0.885209508060094	0.0202525252525253	0.0179277279157625	0.885209508060094	dcDNA	C6_1h_3	viral_read.count	cluster_2
UL54	E	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	20	NRK_1h_1	0	0	0		0	0		dcDNA	NRK_1h_1	viral_read.count	cluster_2
UL54	E	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	26	NRK_1h_2	0	0	0		0	0		dcDNA	NRK_1h_2	viral_read.count	cluster_2
UL54	E	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	14	NRK_1h_3	0	0	0		0	0		dcDNA	NRK_1h_3	viral_read.count	cluster_2
UL54	E	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	94	PC-12_1h_1	0.0212765957446809	0.0136928586475669	0.0118812628204791	0.867697763212528	0.0136928586475669	0.0118812628204791	0.867697763212528	dcDNA	PC-12_1h_1	viral_read.count	cluster_2
UL54	E	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	62	PC-12_1h_2	0	0.0136928586475669	0.0118812628204791	0.867697763212528	0.0136928586475669	0.0118812628204791	0.867697763212528	dcDNA	PC-12_1h_2	viral_read.count	cluster_2
UL54	E	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	101	PC-12_1h_3	0.0198019801980198	0.0136928586475669	0.0118812628204791	0.867697763212528	0.0136928586475669	0.0118812628204791	0.867697763212528	dcDNA	PC-12_1h_3	viral_read.count	cluster_2
UL54	E	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	48	PK-15_1h_1	0	0	0		0	0		dcDNA	PK-15_1h_1	viral_read.count	cluster_2
UL54	E	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	41	PK-15_1h_2	0	0	0		0	0		dcDNA	PK-15_1h_2	viral_read.count	cluster_2
UL54	E	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	34	PK-15_1h_3	0	0	0		0	0		dcDNA	PK-15_1h_3	viral_read.count	cluster_2
UL54	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	312	PC-12_2.5h_1	0.00961538461538462	0.0170790988460161	0.00849019814763564	0.497110428611171	0.0170790988460161	0.00849019814763564	0.497110428611171	dcDNA	PC-12_2.5h_1	viral_read.count	cluster_2
UL54	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	152	PC-12_2.5h_2	0.0263157894736842	0.0170790988460161	0.00849019814763564	0.497110428611171	0.0170790988460161	0.00849019814763564	0.497110428611171	dcDNA	PC-12_2.5h_2	viral_read.count	cluster_2
UL54	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	392	PC-12_2.5h_3	0.0153061224489796	0.0170790988460161	0.00849019814763564	0.497110428611171	0.0170790988460161	0.00849019814763564	0.497110428611171	dcDNA	PC-12_2.5h_3	viral_read.count	cluster_2
UL54	E	2h	2	C6	C6_dcDNA_2h	LT934125.1	-	191	C6_2h_1	0.00523560209424084	0.00403825559257496	0.00169330366151586	0.419315623466056	0.00403825559257496	0.00169330366151586	0.419315623466056	dcDNA	C6_2h_1	viral_read.count	cluster_2
UL54	E	2h	2	C6	C6_dcDNA_2h	LT934125.1	-	352	C6_2h_2	0.00284090909090909	0.00403825559257496	0.00169330366151586	0.419315623466056	0.00403825559257496	0.00169330366151586	0.419315623466056	dcDNA	C6_2h_2	viral_read.count	cluster_2
UL54	E	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	66	NRK_2h_1	0.0151515151515152	0.0121427036320653	0.0109527663944012	0.90200392979024	0.0121427036320653	0.0109527663944012	0.90200392979024	dcDNA	NRK_2h_1	viral_read.count	cluster_2
UL54	E	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	47	NRK_2h_2	0.0212765957446809	0.0121427036320653	0.0109527663944012	0.90200392979024	0.0121427036320653	0.0109527663944012	0.90200392979024	dcDNA	NRK_2h_2	viral_read.count	cluster_2
UL54	E	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	86	NRK_2h_3	0	0.0121427036320653	0.0109527663944012	0.90200392979024	0.0121427036320653	0.0109527663944012	0.90200392979024	dcDNA	NRK_2h_3	viral_read.count	cluster_2
UL54	E	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	309	PC-12_2h_1	0.0129449838187702	0.0123385884609133	0.00434523416165573	0.352166228367269	0.0123385884609133	0.00434523416165573	0.352166228367269	dcDNA	PC-12_2h_1	viral_read.count	cluster_2
UL54	E	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	259	PC-12_2h_2	0.00772200772200772	0.0123385884609133	0.00434523416165573	0.352166228367269	0.0123385884609133	0.00434523416165573	0.352166228367269	dcDNA	PC-12_2h_2	viral_read.count	cluster_2
UL54	E	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	367	PC-12_2h_3	0.0163487738419619	0.0123385884609133	0.00434523416165573	0.352166228367269	0.0123385884609133	0.00434523416165573	0.352166228367269	dcDNA	PC-12_2h_3	viral_read.count	cluster_2
UL54	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	310	PK-15_2h_1	0.0193548387096774	0.0156069057523623	0.00495929307799014	0.317762736360441	0.0156069057523623	0.00495929307799014	0.317762736360441	dcDNA	PK-15_2h_1	viral_read.count	cluster_2
UL54	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	286	PK-15_2h_2	0.0174825174825175	0.0156069057523623	0.00495929307799014	0.317762736360441	0.0156069057523623	0.00495929307799014	0.317762736360441	dcDNA	PK-15_2h_2	viral_read.count	cluster_2
UL54	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	1202	PK-15_2h_3	0.00998336106489185	0.0156069057523623	0.00495929307799014	0.317762736360441	0.0156069057523623	0.00495929307799014	0.317762736360441	dcDNA	PK-15_2h_3	viral_read.count	cluster_2
UL54	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	534	C6_4h_1	0.00187265917602996	0.00435374747595861	0.00275126916848052	0.631931269250921	0.00435374747595861	0.00275126916848052	0.631931269250921	dcDNA	C6_4h_1	viral_read.count	cluster_2
UL54	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	547	C6_4h_2	0.00731261425959781	0.00435374747595861	0.00275126916848052	0.631931269250921	0.00435374747595861	0.00275126916848052	0.631931269250921	dcDNA	C6_4h_2	viral_read.count	cluster_2
